cod_nat_azi;lib_azi;lib_bassin_risque;list_risques;cod_commune;lib_commune;dat_program_deb;dat_program_fin;dat_etu_deb;dat_etu_fin;dat_info_deb;dat_info_fin;dat_realisation;dat_diffusion;dat_pub_net;dat_maj
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61331;Le Plantis;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61332;Pointel;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61333;Pontchardon;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61339;Putanges-le-Lac;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61341;Écouves;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61342;Rai;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61344;Rânes;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61345;Rémalard en Perche;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61346;Le Renouard;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61347;Résenlieu;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61348;Réveillon;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61349;Ri;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61350;La Roche-Mabile;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61351;Roiville;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61358;Sai;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61360;Saint-Agnan-sur-Sarthe;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61361;Saint-André-de-Briouze;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61362;Saint-André-de-Messei;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61363;Saint-Aquilin-de-Corbion;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61365;Saint-Aubin-d'Appenai;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61367;Saint-Aubin-de-Courteraie;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61369;Saint-Bômer-les-Forges;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61370;Saint-Brice;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61371;Saint-Brice-sous-Rânes;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61372;Saint-Céneri-le-Gérei;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61373;Sainte-Céronne-lès-Mortagne;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61374;Saint-Christophe-de-Chaulieu;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61375;Boischampré;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61376;Saint-Clair-de-Halouze;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61379;Saint-Cyr-la-Rosière;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61381;Saint-Denis-sur-Huisne;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61382;Saint-Denis-sur-Sarthon;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61384;Saint-Ellier-les-Bois;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61385;Saint-Evroult-de-Montfort;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61387;Saint-Fraimbault;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61388;Saint-Fulgent-des-Ormes;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61389;Sainte-Gauburge-Sainte-Colombe;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61390;Saint-Georges-d'Annebecq;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61391;Saint-Georges-des-Groseillers;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61392;Saint-Germain-d'Aunay;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61393;Saint-Germain-de-Clairefeuille;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61394;Saint-Germain-de-la-Coudre;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61395;Saint-Germain-des-Grois;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61396;Saint-Germain-de-Martigny;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61397;Saint-Germain-du-Corbéis;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61400;Saint-Gervais-du-Perron;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61401;Saint-Gilles-des-Marais;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61402;Saint-Hilaire-de-Briouze;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61404;Saint-Hilaire-le-Châtel;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61405;Saint-Hilaire-sur-Erre;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61406;Saint-Hilaire-sur-Risle;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61407;Sainte-Honorine-la-Chardonne;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61408;Sainte-Honorine-la-Guillaume;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61411;Saint-Jouin-de-Blavou;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61412;Saint-Julien-sur-Sarthe;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61413;Saint-Lambert-sur-Dive;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61414;Saint-Langis-lès-Mortagne;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61415;Saint-Léger-sur-Sarthe;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61416;Saint-Léonard-des-Parcs;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61418;Saint-Mard-de-Réno;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61419;Sainte-Marguerite-de-Carrouges;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61420;Sainte-Marie-la-Robert;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61421;Saint-Mars-d'Égrenne;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61422;Les Aspres;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61423;Saint-Martin-d'Écublei;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61424;Saint-Martin-des-Landes;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61425;Saint-Martin-des-Pézerits;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61426;Saint-Martin-du-Vieux-Bellême;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61427;Saint-Martin-l'Aiguillon;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61429;Charencey;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61432;Saint-Michel-Tubœuf;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61433;Saint-Nicolas-des-Bois;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61436;Sainte-Opportune;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61438;Saint-Ouen-de-Sécherouvre;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61439;Saint-Ouen-le-Brisoult;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61440;Saint-Ouen-sur-Iton;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61442;Saint-Patrice-du-Désert;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61443;Saint-Paul;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61444;Saint-Philbert-sur-Orne;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61445;Saint-Pierre-d'Entremont;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61446;Saint-Pierre-des-Loges;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61447;Saint-Pierre-du-Regard;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61451;Saint-Quentin-les-Chardonnets;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61452;Saint-Roch-sur-Égrenne;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61453;Saint-Sauveur-de-Carrouges;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61454;Sainte-Scolasse-sur-Sarthe;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61456;Saint-Sulpice-sur-Risle;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61459;Saires-la-Verrerie;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61460;Sap-en-Auge;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61462;Sarceaux;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61463;Les Monts d'Andaine;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61464;Sées;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61466;La Selle-la-Forge;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61467;Semallé;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61472;Sévigny;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61473;Sevrai;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61474;Gouffern en Auge;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61475;Soligny-la-Trappe;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61476;Suré;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61479;Tanques;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
14DREAL20060002;Atlas des zones inondables;Basse-Normandie;Inondation ,Par une crue à débordement lent de cours d'eau ,Risque naturel;61480;Tanville;;;1995-02-01 01:00:00;1995-02-01 01:00:00;;;1997-04-09 02:00:00;;;2024-02-22 01:00:00
