cod_commune;lib_commune;dat_publi_dicrim
27243;Fiquefleur-Équainville;2010-01-01 01:00:00
27467;Pont-Audemer;2010-01-01 01:00:00
64336;Lescun;2010-01-01 01:00:00
12138;Marcillac-Vallon;2010-01-01 01:00:00
80024;Argœuves;2011-01-01 01:00:00
67306;Muhlbach-sur-Bruche;2010-01-01 01:00:00
69102;Joux;2010-01-01 01:00:00
27038;Les Barils;2010-01-01 01:00:00
40207;Oeyreluy;2011-01-01 01:00:00
45030;Beaune-la-Rolande;2011-01-01 01:00:00
67345;Oberhoffen-sur-Moder;2011-01-01 01:00:00
60086;Boran-sur-Oise;2011-01-01 01:00:00
27022;Le Val d'Hazey;2010-01-01 01:00:00
03080;Cognat-Lyonne;2010-01-01 01:00:00
31516;Saint-Sauveur;2010-01-01 01:00:00
40088;Dax;2010-01-01 01:00:00
27120;Burey;2010-01-01 01:00:00
69021;Bessenay;2011-01-01 01:00:00
73131;Hautecour;2010-01-01 01:00:00
36215;Ségry;2010-01-01 01:00:00
27668;Le Val-David;2010-01-01 01:00:00
55444;Rouvrois-sur-Meuse;2010-01-01 01:00:00
97134;Vieux-Habitants;2011-01-01 01:00:00
77072;Chalautre-la-Grande;2010-01-01 01:00:00
67020;Barembach;2011-01-01 01:00:00
77123;Compans;2010-01-01 01:00:00
69119;Longes;2011-01-01 01:00:00
27081;Boncourt;2010-01-01 01:00:00
27282;Gauville-la-Campagne;2010-01-01 01:00:00
60589;Saint-Maximin;2011-01-01 01:00:00
74293;Veigy-Foncenex;2011-01-01 01:00:00
27318;La Haye-de-Calleville;2010-01-01 01:00:00
67415;Rothbach;2011-01-01 01:00:00
73017;Apremont;2011-01-01 01:00:00
57481;Montois-la-Montagne;2010-01-01 01:00:00
27411;Moisville;2010-01-01 01:00:00
27472;Portes;2010-01-01 01:00:00
63342;Saint-Floret;2010-01-01 01:00:00
55017;Autrécourt-sur-Aire;2011-01-01 01:00:00
67240;Kirchheim;2011-01-01 01:00:00
73249;Saint-Jeoire-Prieuré;2010-01-01 01:00:00
73057;Brides-les-Bains;2010-01-01 01:00:00
30193;Parignargues;2010-01-01 01:00:00
67359;Ohlungen;2011-01-01 01:00:00
67421;Saales;2010-01-01 01:00:00
27020;Arnières-sur-Iton;2010-01-01 01:00:00
67433;Sand;2011-01-01 01:00:00
27432;La Neuville-du-Bosc;2010-01-01 01:00:00
36127;Montgivray;2011-01-01 01:00:00
27399;Mercey;2010-01-01 01:00:00
64453;Pontacq;2011-01-01 01:00:00
40152;Lesperon;2011-01-01 01:00:00
21582;Santenay;2000-01-01 01:00:00
73068;Chamousset;2010-01-01 01:00:00
27117;Broglie;2010-01-01 01:00:00
27407;Mesnil-Verclives;2010-01-01 01:00:00
73015;Les Allues;2011-01-01 01:00:00
67364;Osthouse;2011-01-01 01:00:00
77369;Poincy;2010-01-01 01:00:00
71040;Blanzy;2015-01-01 01:00:00
68157;Jebsheim;2010-01-01 01:00:00
63043;Blot-l'Église;2010-01-01 01:00:00
72129;Fatines;2011-01-01 01:00:00
21607;Seurre;2000-01-01 01:00:00
21353;Longecourt-en-Plaine;2011-01-01 01:00:00
36158;Badecon-le-Pin;2011-01-01 01:00:00
27184;Crasville;2010-01-01 01:00:00
27469;Pont-de-l'Arche;2010-01-01 01:00:00
40281;Saint-Pierre-du-Mont;2010-01-01 01:00:00
92026;Courbevoie;2010-01-01 01:00:00
69235;Saint-Romain-en-Gal;2010-01-01 01:00:00
21239;Échenon;2011-01-01 01:00:00
21617;Talant;2000-01-01 01:00:00
68383;Zellenberg;2015-01-01 01:00:00
40184;Mimizan;2011-01-01 01:00:00
57350;Jouy-aux-Arches;2010-01-01 01:00:00
27089;Thénouville;2010-01-01 01:00:00
73259;Saint-Martin-sur-la-Chambre;2010-01-01 01:00:00
31326;Massabrac;2010-01-01 01:00:00
27361;La Lande-Saint-Léger;2010-01-01 01:00:00
41126;Mareuil-sur-Cher;2011-01-01 01:00:00
40206;Oeyregave;2011-01-01 01:00:00
82111;Miramont-de-Quercy;2011-01-01 01:00:00
57463;Metz;2010-01-01 01:00:00
89195;Gron;2011-01-01 01:00:00
34247;Saint-Clément-de-Rivière;2010-01-01 01:00:00
27498;Rouge-Perriers;2010-01-01 01:00:00
73200;Planaise;2010-01-01 01:00:00
35188;Montfort-sur-Meu;2011-01-01 01:00:00
60670;Verneuil-en-Halatte;2011-01-01 01:00:00
45266;Ruan;2011-01-01 01:00:00
64006;Accous;2011-01-01 01:00:00
16007;Alloue;2010-01-01 01:00:00
31361;Montaut;2011-01-01 01:00:00
88124;Darney;2011-01-01 01:00:00
27037;Barc;2011-01-01 01:00:00
27045;Bazincourt-sur-Epte;2010-01-01 01:00:00
60463;Nogent-sur-Oise;2010-01-01 01:00:00
27321;La Haye-le-Comte;2010-01-01 01:00:00
64024;Anglet;2011-01-01 01:00:00
01174;Giron;2010-01-01 01:00:00
02331;Franqueville;2010-01-01 01:00:00
27670;Vandrimare;2010-01-01 01:00:00
57321;Hesse;2010-01-01 01:00:00
97106;Bouillante;2011-01-01 01:00:00
21295;Gevrey-Chambertin;2011-01-01 01:00:00
31400;Nogaret;2011-01-01 01:00:00
31244;Juzet-de-Luchon;2011-01-01 01:00:00
67162;Gottesheim;2011-01-01 01:00:00
31263;Lagardelle-sur-Lèze;2010-01-01 01:00:00
31215;Gauré;2015-01-01 01:00:00
27232;Farceaux;2010-01-01 01:00:00
85302;Chanverrie;2010-01-01 01:00:00
27260;Foulbec;2010-01-01 01:00:00
27190;Croisy-sur-Eure;2010-01-01 01:00:00
67452;Schnersheim;2011-01-01 01:00:00
67093;Dieffenbach-lès-Wœrth;2010-01-01 01:00:00
27536;Saint-Éloi-de-Fourques;2010-01-01 01:00:00
67301;Mommenheim;2010-01-01 01:00:00
21656;Varanges;2000-01-01 01:00:00
76265;Flamets-Frétils;2011-12-31 01:00:00
27124;Cailly-sur-Eure;2010-01-01 01:00:00
50158;Cuves;2010-01-01 01:00:00
27263;Le Perrey;2010-01-01 01:00:00
27320;La Haye-du-Theil;2010-01-01 01:00:00
67539;Wingersheim les Quatre Bans;2010-01-01 01:00:00
60423;Montmacq;2011-01-01 01:00:00
67285;Matzenheim;2010-01-01 01:00:00
27701;Val-de-Reuil;2010-01-01 01:00:00
56041;Cléguérec;2011-01-01 01:00:00
57597;Rosselange;2010-01-01 01:00:00
63072;Chabreloche;2011-01-01 01:00:00
21128;Chailly-sur-Armançon;2010-01-01 01:00:00
40012;Artassenx;2011-01-01 01:00:00
73048;Bonvillard;2011-01-01 01:00:00
69255;Vaugneray;2011-01-01 01:00:00
73258;Saint-Martin-de-la-Porte;2010-01-01 01:00:00
40257;Sainte-Eulalie-en-Born;2010-01-01 01:00:00
72171;Louzes;2011-01-01 01:00:00
86050;Chalandray;2011-01-01 01:00:00
27319;La Haye-de-Routot;2010-01-01 01:00:00
55220;Grimaucourt-près-Sampigny;2010-01-01 01:00:00
30147;Lézan;2010-01-01 01:00:00
77330;Nanteuil-lès-Meaux;2011-01-01 01:00:00
27127;Canappeville;2010-01-01 01:00:00
27376;Louye;2010-01-01 01:00:00
67491;Tieffenbach;2010-01-01 01:00:00
67321;Neuviller-la-Roche;2011-01-01 01:00:00
22302;Saint-Jacut-de-la-Mer;2011-01-01 01:00:00
63295;Randan;2010-01-01 01:00:00
76391;La Londe;
67408;Romanswiller;2010-01-01 01:00:00
73040;Bessans;2010-01-01 01:00:00
36018;Le Blanc;2011-01-01 01:00:00
42056;Chavanay;2010-01-01 01:00:00
26323;Saint-Paul-lès-Romans;2011-01-01 01:00:00
60368;Longueil-Annel;2011-01-01 01:00:00
67195;Hessenheim;2011-01-01 01:00:00
36244;Villentrois-Faverolles-en-Berry;2011-01-01 01:00:00
27554;La Chapelle-Longueville;2010-01-01 01:00:00
35126;Guichen;2011-01-01 01:00:00
27333;Heudicourt;2010-01-01 01:00:00
72091;Contilly;2011-01-01 01:00:00
57505;Niderviller;2010-01-01 01:00:00
40330;Villenave;2011-01-01 01:00:00
43017;Azérat;2011-01-01 01:00:00
40188;Momuy;2011-01-01 01:00:00
72161;Lhomme;2010-01-01 01:00:00
67194;Herrlisheim;2010-01-01 01:00:00
27161;Claville;2010-01-01 01:00:00
27652;Tourneville;2010-01-01 01:00:00
24558;Trémolat;2010-01-01 01:00:00
85076;Cugand;2010-01-01 01:00:00
40156;Liposthey;2010-01-01 01:00:00
72011;Assé-le-Boisne;2010-01-01 01:00:00
30310;Saumane;2010-01-01 01:00:00
67188;Heiligenberg;2011-01-01 01:00:00
27103;Bourg-Achard;2010-01-01 01:00:00
27138;Chamblac;2010-01-01 01:00:00
89447;Vézinnes;2011-01-01 01:00:00
31433;Portet-sur-Garonne;2011-01-01 01:00:00
67465;Sessenheim;2011-01-01 01:00:00
40293;Saubusse;2011-01-01 01:00:00
67071;Bust;2010-01-01 01:00:00
27682;Vesly;2010-01-01 01:00:00
86103;Gençay;2011-01-01 01:00:00
72270;Saint-Calez-en-Saosnois;2011-01-01 01:00:00
60426;Montreuil-sur-Thérain;2010-01-01 01:00:00
31142;Cier-de-Luchon;2011-01-01 01:00:00
67526;Westhouse;2010-01-01 01:00:00
31010;Antignac;2011-01-01 01:00:00
86076;Cissé;2010-01-01 01:00:00
02373;Hary;2010-01-01 01:00:00
72007;Ardenay-sur-Mérize;2011-01-01 01:00:00
21497;Pont-et-Massène;2011-01-01 01:00:00
66187;Saint-Paul-de-Fenouillet;2010-01-01 01:00:00
64351;Lourdios-Ichère;2011-01-01 01:00:00
22014;Bourseul;2000-01-01 01:00:00
74191;Morzine;2011-01-01 01:00:00
67023;Batzendorf;2011-01-01 01:00:00
73270;Saint-Pierre-d'Albigny;2010-01-01 01:00:00
22054;Erquy;2000-01-01 01:00:00
89119;Coulanges-sur-Yonne;2011-01-01 01:00:00
40120;Hastingues;2011-01-01 01:00:00
66164;Rivesaltes;2010-01-01 01:00:00
24340;Prigonrieux;2010-01-01 01:00:00
16385;Touvre;2010-01-01 01:00:00
27072;Bois-Jérôme-Saint-Ouen;2010-01-01 01:00:00
82069;Ginals;2010-01-01 01:00:00
27148;La Chapelle-Gauthier;2010-01-01 01:00:00
41029;Candé-sur-Beuvron;2010-01-01 01:00:00
27567;Sainte-Marie-de-Vatimesnil;2011-01-01 01:00:00
64138;Bordes;2010-01-01 01:00:00
67026;Bellefosse;2011-01-01 01:00:00
66115;Montesquieu-des-Albères;2011-01-01 01:00:00
57530;Ottonville;2011-01-01 01:00:00
67116;Ebersmunster;2011-01-01 01:00:00
47163;Mauvezin-sur-Gupie;2011-01-01 01:00:00
67482;Strasbourg;2010-01-01 01:00:00
36076;Fontgombault;2011-01-01 01:00:00
67335;Nordheim;2011-01-01 01:00:00
31460;Roquettes;2010-01-01 01:00:00
15025;Albepierre-Bredons;2011-01-01 01:00:00
72025;Bazouges Cré sur Loir;2011-01-01 01:00:00
87113;Le Palais-sur-Vienne;2011-01-01 01:00:00
67480;Still;2010-01-01 01:00:00
38104;Chimilin;2010-01-01 01:00:00
68232;Neuwiller;2010-01-01 01:00:00
67083;Dambach;2011-01-01 01:00:00
85261;Sainte-Pexine;2010-01-01 01:00:00
67553;Wolschheim;2011-01-01 01:00:00
25112;Chalezeule;2015-01-01 01:00:00
21475;Pagny-le-Château;2015-01-01 01:00:00
74083;Combloux;2015-01-01 01:00:00
27157;Marbois;2010-01-01 01:00:00
27553;Saint-Julien-de-la-Liègue;2010-01-01 01:00:00
40066;Carcarès-Sainte-Croix;2011-01-01 01:00:00
27204;Doudeauville-en-Vexin;2010-01-01 01:00:00
55177;Érize-la-Petite;2010-01-01 01:00:00
67489;Thal-Marmoutier;2011-01-01 01:00:00
73240;Sainte-Hélène-du-Lac;2010-01-01 01:00:00
21413;Millery;2011-01-01 01:00:00
24131;Connezac;2011-01-01 01:00:00
27589;Saint-Pierre-de-Bailleul;2010-01-01 01:00:00
60509;Pont-Sainte-Maxence;2011-01-01 01:00:00
22084;Jugon-les-Lacs;2000-01-01 01:00:00
55312;Maizey;2010-01-01 01:00:00
67309;Mundolsheim;2011-01-01 01:00:00
67048;Bitschhoffen;2011-01-01 01:00:00
67442;Scharrachbergheim-Irmstett;2011-01-01 01:00:00
27035;Bailleul-la-Vallée;2010-01-01 01:00:00
68195;Lutterbach;2010-01-01 01:00:00
67342;Oberhaslach;2011-01-01 01:00:00
27560;Saint-Luc;2010-01-01 01:00:00
27055;Bérengeville-la-Campagne;2010-01-01 01:00:00
77099;Château-Landon;2010-01-01 01:00:00
66129;Ortaffa;2011-01-01 01:00:00
27044;Les Baux-Sainte-Croix;2010-01-01 01:00:00
55397;Pagny-la-Blanche-Côte;2010-01-01 01:00:00
27570;Saint-Martin-la-Campagne;2010-01-01 01:00:00
67185;Hattmatt;2011-01-01 01:00:00
55526;Vadonville;2010-01-01 01:00:00
67330;Niederrœdern;2010-01-01 01:00:00
27611;Saint-Vigor;2010-01-01 01:00:00
67121;Elsenheim;2011-01-01 01:00:00
85307;La Faute-sur-Mer;2011-01-01 01:00:00
55042;Belleray;2011-01-01 01:00:00
27413;Montfort-sur-Risle;2010-01-01 01:00:00
35259;Saint-Broladre;2010-01-01 01:00:00
40115;Gousse;2011-01-01 01:00:00
22093;Lamballe-Armor;2000-01-01 01:00:00
69256;Vaulx-en-Velin;2010-01-01 01:00:00
27543;Saint-Georges-Motel;2010-01-01 01:00:00
49140;Fontevraud-l'Abbaye;2011-01-01 01:00:00
67388;Reichshoffen;2011-01-01 01:00:00
72221;Nogent-sur-Loir;2010-01-01 01:00:00
66021;Bompas;2010-01-01 01:00:00
86183;Les Ormes;2011-01-01 01:00:00
60065;Berthecourt;2010-01-01 01:00:00
67179;Haegen;2011-01-01 01:00:00
27654;Tourville-la-Campagne;2010-01-01 01:00:00
57666;Terville;2010-01-01 01:00:00
31052;Beaumont-sur-Lèze;2011-01-01 01:00:00
67237;Kilstett;2010-01-01 01:00:00
66186;Saint-Nazaire;2010-01-01 01:00:00
38169;Fontaine;2010-01-01 01:00:00
27224;Épreville-près-le-Neubourg;2010-01-01 01:00:00
60044;Balagny-sur-Thérain;2010-01-01 01:00:00
67260;Laubach;2011-01-01 01:00:00
57616;Saint-Julien-lès-Metz;2010-01-01 01:00:00
57191;Elzange;2010-01-01 01:00:00
30131;Goudargues;2010-01-01 01:00:00
67543;Wisches;2011-01-01 01:00:00
73252;Saint-Léger;2010-01-01 01:00:00
27463;Plasnes;2010-01-01 01:00:00
77203;Germigny-l'Évêque;2010-01-01 01:00:00
03133;Jenzat;2010-01-01 01:00:00
67189;Heiligenstein;2011-01-01 01:00:00
53056;La Chapelle-Anthenaise;2015-01-01 01:00:00
76403;Malleville-les-Grès;2003-12-31 01:00:00
22166;Penvénan;2000-01-01 01:00:00
64516;Sedzère;2010-01-01 01:00:00
55405;Pillon;2010-01-01 01:00:00
81033;Blaye-les-Mines;2010-01-01 01:00:00
31316;Marignac;2010-01-01 01:00:00
01386;Saint-Sorlin-en-Bugey;2010-01-01 01:00:00
73208;Pugny-Chatenod;2011-01-01 01:00:00
27130;Capelle-les-Grands;2010-01-01 01:00:00
72191;Mayet;2010-01-01 01:00:00
76414;Martin-Église;
67298;Mittelschaeffolsheim;2011-01-01 01:00:00
86081;Colombiers;2011-01-01 01:00:00
27355;Ivry-la-Bataille;2010-01-01 01:00:00
67176;Gundershoffen;2011-01-01 01:00:00
64304;Lahonce;2011-01-01 01:00:00
15263;Virargues;2011-01-01 01:00:00
97114;Goyave;2011-01-01 01:00:00
27401;Le Mesnil-Fuguet;2010-01-01 01:00:00
27601;Saint-Samson-de-la-Roque;2010-01-01 01:00:00
42186;Rive-de-Gier;2010-01-01 01:00:00
27182;Courteilles;2010-01-01 01:00:00
27349;Illeville-sur-Montfort;2010-01-01 01:00:00
60307;Heilles;2010-01-01 01:00:00
67081;Dahlenheim;2011-01-01 01:00:00
67372;Val-de-Moder;2011-01-01 01:00:00
66205;Tautavel;2011-01-01 01:00:00
60570;Saint-Crépin-Ibouvillers;2011-01-01 01:00:00
47011;Anthé;2011-01-01 01:00:00
27358;Jouy-sur-Eure;2010-01-01 01:00:00
67536;Windstein;2011-01-01 01:00:00
86222;Saint-Georges-lès-Baillargeaux;2011-01-01 01:00:00
27039;Barneville-sur-Seine;2010-01-01 01:00:00
73190;Notre-Dame-du-Pré;2010-01-01 01:00:00
86131;Lhommaizé;2011-01-01 01:00:00
67449;Schirrhein;2011-01-01 01:00:00
72189;Marolles-les-Braults;2011-01-01 01:00:00
67456;Schopperten;2011-01-01 01:00:00
63125;Courpière;2011-01-01 01:00:00
85198;Saint-Aubin-des-Ormeaux;2010-01-01 01:00:00
02567;Ohis;2011-01-01 01:00:00
76477;Notre-Dame-du-Bec;2010-12-31 01:00:00
28256;Moléans;2011-01-01 01:00:00
27505;Saint-Agnan-de-Cernières;2010-01-01 01:00:00
40247;Saint-Agnet;2011-01-01 01:00:00
42176;Pouilly-les-Nonains;2011-01-01 01:00:00
45235;Ormes;2010-01-01 01:00:00
76419;Mauny;2003-12-31 01:00:00
45280;Saint-Gondon;2011-01-01 01:00:00
36163;Pouligny-Notre-Dame;2011-01-01 01:00:00
67190;Hengwiller;2010-01-01 01:00:00
72060;La Chapelle-aux-Choux;2010-01-01 01:00:00
63206;Manzat;2010-01-01 01:00:00
76550;Sahurs;
27531;Saint-Denis-des-Monts;2010-01-01 01:00:00
27454;Perruel;2010-01-01 01:00:00
60369;Longueil-Sainte-Marie;2011-01-01 01:00:00
89433;Vault-de-Lugny;2010-01-01 01:00:00
55584;Woimbey;2010-01-01 01:00:00
85141;Menomblet;2011-01-01 01:00:00
27375;Louviers;2010-01-01 01:00:00
97230;La Trinité;2011-01-01 01:00:00
31203;Frouzins;2011-01-01 01:00:00
60391;Maysel;2011-01-01 01:00:00
40329;Le Vignau;2011-01-01 01:00:00
22172;Plancoët;2000-01-01 01:00:00
31239;L'Isle-en-Dodon;2010-01-01 01:00:00
26002;Albon;2000-01-01 01:00:00
88383;Remiremont;2011-01-01 01:00:00
26005;Allan;2000-01-01 01:00:00
26008;Ancône;2000-01-01 01:00:00
21545;Sainte-Colombe-sur-Seine;2011-01-01 01:00:00
41252;Suèvres;2010-01-01 01:00:00
27266;Franqueville;2010-01-01 01:00:00
38075;Chapareillan;2010-01-01 01:00:00
57445;Marieulles;2010-01-01 01:00:00
40309;Souprosse;2010-01-01 01:00:00
43099;Frugerès-les-Mines;2011-01-01 01:00:00
72013;Aubigné-Racan;2010-01-01 01:00:00
27393;Martainville;2010-01-01 01:00:00
02187;Chierry;2010-01-01 01:00:00
72115;Dissay-sous-Courcillon;2010-01-01 01:00:00
40191;Montaut;2010-01-01 01:00:00
38448;Saint-Prim;2010-01-01 01:00:00
27152;Château-sur-Epte;2010-01-01 01:00:00
73059;Brison-Saint-Innocent;2011-01-01 01:00:00
34166;Montblanc;2010-01-01 01:00:00
36125;Migny;2010-01-01 01:00:00
55442;Raival;2010-01-01 01:00:00
85023;Bessay;2010-01-01 01:00:00
72374;Villaines-la-Carelle;2011-01-01 01:00:00
57179;Distroff;2010-01-01 01:00:00
66095;Latour-de-Carol;2010-01-01 01:00:00
27014;Amfreville-sur-Iton;2010-01-01 01:00:00
66025;Bourg-Madame;2011-01-01 01:00:00
86074;Chiré-en-Montreuil;2010-01-01 01:00:00
40067;Carcen-Ponson;2011-01-01 01:00:00
33104;Castelnau-de-Médoc;2010-01-01 01:00:00
69124;Marchampt;2011-01-01 01:00:00
36074;Fléré-la-Rivière;2010-01-01 01:00:00
27162;Collandres-Quincarnon;2010-01-01 01:00:00
67476;Stattmatten;2011-01-01 01:00:00
40051;Bougue;2010-01-01 01:00:00
02826;Voulpaix;2010-01-01 01:00:00
67181;Handschuheim;2011-01-01 01:00:00
35097;Domalain;2010-01-01 01:00:00
57345;Inglange;2010-01-01 01:00:00
42179;Pralong;2010-01-01 01:00:00
15205;Saint-Paul-de-Salers;2011-01-01 01:00:00
55054;Bislée;2010-01-01 01:00:00
02717;Séry-lès-Mézières;2010-01-01 01:00:00
02681;Saint-Gobert;2010-01-01 01:00:00
30258;Saint-Gilles;2010-01-01 01:00:00
86068;Chaunay;2010-01-01 01:00:00
27440;Notre-Dame-de-l'Isle;2010-01-01 01:00:00
40278;Saint-Paul-en-Born;2010-01-01 01:00:00
67122;Wangenbourg-Engenthal;2011-01-01 01:00:00
27066;Bézu-la-Forêt;2010-01-01 01:00:00
57588;Rodemack;2011-01-01 01:00:00
91687;Viry-Châtillon;2011-01-01 01:00:00
63273;Pérignat-sur-Allier;2010-01-01 01:00:00
63430;Thiers;2011-01-01 01:00:00
41118;Loreux;2011-01-01 01:00:00
64399;Montardon;2011-01-01 01:00:00
27403;Le Mesnil-Jourdain;2010-01-01 01:00:00
26010;Anneyron;2000-01-01 01:00:00
57604;Rustroff;2010-01-01 01:00:00
42305;La Talaudière;2010-01-01 01:00:00
67356;Offendorf;2011-01-01 01:00:00
85014;Bazoges-en-Pareds;2010-01-01 01:00:00
73019;Argentine;2010-01-01 01:00:00
67460;Schwindratzheim;2010-01-01 01:00:00
67354;Odratzheim;2011-01-01 01:00:00
30166;Meynes;2010-01-01 01:00:00
15181;Saint-Constant-Fournoulès;2011-01-01 01:00:00
35352;Vern-sur-Seiche;2011-01-01 01:00:00
21356;Losne;2011-01-01 01:00:00
73110;Esserts-Blay;2010-01-01 01:00:00
45238;Ousson-sur-Loire;2010-01-01 01:00:00
57253;Gondrexange;2011-01-01 01:00:00
42285;Saint-Romain-le-Puy;2010-01-01 01:00:00
64040;Arette;2010-01-01 01:00:00
15265;Ydes;2011-01-01 01:00:00
27289;La Goulafrière;2010-01-01 01:00:00
63173;Grandrif;2011-01-01 01:00:00
67506;Vendenheim;2011-01-01 01:00:00
72012;Assé-le-Riboul;2011-01-01 01:00:00
27068;Bois-Anzeray;2010-01-01 01:00:00
27216;Émalleville;2010-01-01 01:00:00
27212;Écauville;2010-01-01 01:00:00
45323;Thou;2010-01-01 01:00:00
73187;La Léchère;2010-01-01 01:00:00
38349;Sablons;2010-01-01 01:00:00
69289;Saint-Pierre-de-Chandieu;2010-01-01 01:00:00
55401;Les Paroches;2010-01-01 01:00:00
63343;Saint-Flour-l'Étang;2011-01-01 01:00:00
67182;Hangenbieten;2011-01-01 01:00:00
57639;Schorbach;2010-01-01 01:00:00
67156;Geudertheim;2010-01-01 01:00:00
40024;Banos;2011-01-01 01:00:00
77212;Gravon;2011-01-01 01:00:00
72289;Sainte-Jamme-sur-Sarthe;2010-01-01 01:00:00
67275;Lupstein;2011-01-01 01:00:00
27151;Charleval;2010-01-01 01:00:00
77152;Dammarie-les-Lys;2010-01-01 01:00:00
67129;Ernolsheim-lès-Saverne;2011-01-01 01:00:00
72356;Thoiré-sur-Dinan;2010-01-01 01:00:00
76258;Terres-de-Caux;2021-12-31 01:00:00
74190;Morillon;2011-01-01 01:00:00
67445;Scherwiller;2011-01-01 01:00:00
74290;Vallorcine;2011-01-01 01:00:00
76300;Gerville;2011-12-31 01:00:00
27660;La Trinité-de-Réville;2010-01-01 01:00:00
67068;Buswiller;2011-01-01 01:00:00
13055;Marseille;2003-01-01 12:00:00
27662;Triqueville;2010-01-01 01:00:00
50347;Montjoie-Saint-Martin;2010-01-01 01:00:00
40296;Seignosse;2011-01-01 01:00:00
27192;Crosville-la-Vieille;2010-01-01 01:00:00
27215;Ecquetot;2010-01-01 01:00:00
67001;Achenheim;2010-01-01 01:00:00
85254;Saint-Mesmin;2010-01-01 01:00:00
72088;Congé-sur-Orne;2011-01-01 01:00:00
67202;Hochfelden;2011-01-01 01:00:00
38155;Entre-deux-Guiers;2010-01-01 01:00:00
67263;Lembach;2010-01-01 01:00:00
27476;Les Préaux;2010-01-01 01:00:00
27481;Pullay;2010-01-01 01:00:00
02775;Vendeuil;2010-01-01 01:00:00
26014;Arthémonay;2000-01-01 01:00:00
63378;Saint-Maurice;2011-01-01 01:00:00
76660;Sandouville;2012-12-31 01:00:00
73318;Villarembert;2010-01-01 01:00:00
57370;Kœnigsmacker;2010-01-01 01:00:00
40144;Larbey;2010-01-01 01:00:00
27550;Saint-Grégoire-du-Vièvre;2010-01-01 01:00:00
85031;Le Boupère;2010-01-01 01:00:00
63238;Montfermy;2011-01-01 01:00:00
27525;Sainte-Colombe-près-Vernon;2010-01-01 01:00:00
77249;Lésigny;2011-01-01 01:00:00
76617;Saint-Martin-du-Vivier;
86114;Jardres;2010-01-01 01:00:00
35079;Chevaigné;2011-01-01 01:00:00
73077;Les Chapelles;2011-01-01 01:00:00
27354;Iville;2010-01-01 01:00:00
77533;Vulaines-sur-Seine;2010-01-01 01:00:00
40204;Nerbis;2011-01-01 01:00:00
33154;Les Églisottes-et-Chalaures;2010-01-01 01:00:00
42275;Saint-Priest-en-Jarez;2010-01-01 01:00:00
63406;Sardon;2011-01-01 01:00:00
77401;Sainte-Aulde;2011-01-01 01:00:00
72202;Monhoudou;2011-01-01 01:00:00
74273;Sixt-Fer-à-Cheval;2010-01-01 01:00:00
67420;Russ;2010-01-01 01:00:00
15038;Champs-sur-Tarentaine-Marchal;2011-01-01 01:00:00
63294;Queuille;2010-01-01 01:00:00
76042;Auvilliers;2012-12-31 01:00:00
73216;Rognaix;2010-01-01 01:00:00
66150;Prats-de-Mollo-la-Preste;2011-01-01 01:00:00
69241;Taluyers;2011-01-01 01:00:00
55358;Chanteraine;2010-01-01 01:00:00
27368;Lignerolles;2010-01-01 01:00:00
26028;Bathernay;2000-01-01 01:00:00
73315;Villard-Léger;2010-01-01 01:00:00
63224;Ménétrol;2011-01-01 01:00:00
26037;Beaumont-lès-Valence;2000-01-01 01:00:00
76746;Vinnemerville;2003-12-31 01:00:00
42129;Maclas;2011-01-01 01:00:00
63245;Mozac;2011-01-01 01:00:00
24444;Saint-Louis-en-l'Isle;2010-01-01 01:00:00
63010;Arlanc;2011-01-01 01:00:00
02818;Villiers-Saint-Denis;2011-01-01 01:00:00
27284;Gisors;2011-01-01 01:00:00
24289;Montcaret;2011-01-01 01:00:00
31219;Gensac-sur-Garonne;2011-01-01 01:00:00
24143;Couze-et-Saint-Front;2011-01-01 01:00:00
27294;Val d'Orger;2010-01-01 01:00:00
26038;Beaumont-Monteux;2000-01-01 01:00:00
26055;Boulc;2000-01-01 01:00:00
26063;Buis-les-Baronnies;2000-01-01 01:00:00
26073;Chantemerle-lès-Grignan;2000-01-01 01:00:00
26083;Châteauneuf-de-Galaure;2000-01-01 01:00:00
26087;Châtillon-Saint-Jean;2000-01-01 01:00:00
26129;Eymeux;2000-01-01 01:00:00
26145;Les Granges-Gontardes;2001-01-01 01:00:00
30051;Branoux-les-Taillades;2001-01-01 01:00:00
30227;Saint-Ambroix;2001-01-01 01:00:00
35178;Mézières-sur-Couesnon;2001-01-01 01:00:00
03193;Nassigny;2001-01-01 01:00:00
82188;Varennes;2010-01-01 01:00:00
67428;Saint-Nabor;2011-01-01 01:00:00
67038;Bietlenheim;2011-01-01 01:00:00
27193;Croth;2010-01-01 01:00:00
69052;Chazay-d'Azergues;2011-01-01 01:00:00
57447;Marly;2011-01-01 01:00:00
67082;Dalhunden;2011-01-01 01:00:00
49329;Savennières;2010-01-01 01:00:00
49002;Allonnes;2010-01-01 01:00:00
50452;Saint-Brice-de-Landelles;2010-01-01 01:00:00
67199;Hinsingen;2011-01-01 01:00:00
68222;Muespach-le-Haut;2010-01-01 01:00:00
38538;Le Versoud;2010-01-01 01:00:00
31557;Tournefeuille;2011-01-01 01:00:00
40298;Serres-Gaston;2011-01-01 01:00:00
27540;Sainte-Geneviève-lès-Gasny;2010-01-01 01:00:00
27144;Champigny-la-Futelaye;2010-01-01 01:00:00
27460;Plainville;2010-01-01 01:00:00
36032;Ceaulmont;2011-01-01 01:00:00
