CODE MODELE;LIBELLE MODELE;CODE PROECEDURE;LIBELLE PROCEDURE;LIBELLE ORGANISME;BASSIN RISQUE;BASSINS HYDROGRAPHIQUES;COURS EAU;CODE INSEE REGION;NOM REGION;CODE INSEE DEPARTEMENT;NOM DEPARTEMENT;CODE INSEE COMMUNE;NOM COMMUNE;CODE RISQUE 1;LIBELLE RISQUE 1;CODE RISQUE 2;LIBELLE RISQUE 2;CODE RISQUE 2;LIBELLE RISQUE 3;PROCEDURE REVISANTE;CODES REVISES;PROCEDURE REVISEE;CODES REVISANTS;PRESCRIPTION;ENQUETE_PUBL_DEBUT;ENQUETE_PUBL_FIN;ANNEX_PLU;DEPRESCRIPTION;APPROBATION;ANNULATION;ABROGATION;LIBELLE ETAT;DATE ETAT;LIBELLE SOUS-ETAT;DATE SOUS-ETAT;DATE DERNIERE MISE A JOUR
PPRM;Plan de Prévention des Risques Miniers;38DDT20180001;PPRM du Plateau Matheysin;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38361;Saint-Arey;30;Risque minier;31;Affaissement minier;311;Effondrements généralisés;FAUX;;FAUX;;2007-12-10;2018-12-05;2019-01-19;;;2019-06-11;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-11
PPRM;Plan de Prévention des Risques Miniers;55DDT20130002;PPRm;Direction départementale des territoires;Bassin Ferrifère;;;44;GRAND EST;55;MEUSE;55158;Dommary-Baroncourt;30;Risque minier;31;Affaissement minier;315;Glissements ou mouvements de pente;FAUX;;FAUX;;2006-05-09;2009-03-04;2009-04-04;;;2009-12-22;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-10
PPRM;Plan de Prévention des Risques Miniers;38DDT20180001;PPRM du Plateau Matheysin;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38280;Notre-Dame-de-Vaulx;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2007-12-10;2018-12-05;2019-01-19;;;2019-06-11;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-11
PPRM;Plan de Prévention des Risques Miniers;49DDT20110001;Anciennes mines de fer du bassin de Segré;Direction départementale des territoires;;;;52;PAYS DE LA LOIRE;49;MAINE-ET-LOIRE;49331;Segré-en-Anjou Bleu;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2008-04-22;2009-02-13;2009-02-13;;;2009-06-26;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-06
PPRM;Plan de Prévention des Risques Miniers;57DDT20100003;PPRM-Bassin Nord révision;Direction départementale des territoires;Bassin ferrifère;;;44;GRAND EST;57;MOSELLE;57529;Ottange;30;Risque minier;31;Affaissement minier;314;Tassements;VRAI;57DDT20100002;VRAI;PPRM_2022_0001;2007-02-19;;;;;2011-09-30;;2022-11-15;Caduque;2020-01-01;Abrogé;2020-01-01;2022-12-20
PPRM;Plan de Prévention des Risques Miniers;57DDT20140008;PPRM-Moyeuvre Grande;Direction départementale des territoires;Bassin ferrifère;;;44;GRAND EST;57;MOSELLE;57491;Moyeuvre-Grande;30;Risque minier;31;Affaissement minier;314;Tassements;VRAI;57DDT20100008;FAUX;;2014-05-26;;;;;2016-07-08;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-09
PPRM;Plan de Prévention des Risques Miniers;69DDT20140001;Sainte Foy l'Argentière;Direction départementale des territoires;Sainte Foy l'Argentière;;;84;AUVERGNE-RHONE-ALPES;69;RHONE;69203;Saint-Genis-l'Argentière;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2013-11-08;2016-04-25;2016-05-27;;;2017-01-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-13
PPRM;Plan de Prévention des Risques Miniers;57DDT20150002;PPRM-Fensch révision;Direction départementale des territoires;Bassin ferrifère;;;44;GRAND EST;57;MOSELLE;57368;Knutange;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;VRAI;57DDT20100009;FAUX;;2015-08-06;;;;;2017-01-26;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-09
PPRM;Plan de Prévention des Risques Miniers;73PREF20160034;PPRM-La Plagne Tarentaise Aime ;Préfecture;;;;84;AUVERGNE-RHONE-ALPES;73;SAVOIE;73006;Aime-la-Plagne;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;FAUX;;FAUX;;2012-12-28;;;;;2014-12-18;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-14
PPRM;Plan de Prévention des Risques Miniers;12DDT20120002;PPRM du bassin de Decazeville;Direction départementale des territoires;;;;76;OCCITANIE;12;AVEYRON;12016;Auzits;30;Risque minier;34;Echauffement des terrains de dépôts;;;FAUX;;FAUX;;2012-12-21;;;;;2017-06-19;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-07
PPRM;Plan de Prévention des Risques Miniers;54DDT20140041;PPRM Secteur BRIEY;Direction départementale des territoires;Miniers;;;44;GRAND EST;54;MEURTHE-ET-MOSELLE;54542;Valleroy;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;VRAI;54DDT20140031;VRAI;54DDT20190001;2014-03-12;;;;;2016-08-23;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-27
PPRM;Plan de Prévention des Risques Miniers;59DDTM20140003;PPRM Pays de Conde;Direction départementale des territoires et de la mer;;;;32;HAUTS-DE-FRANCE;59;NORD;59616;Vieux-Condé;30;Risque minier;33;Emissions en surface de gaz de mine;;;FAUX;;FAUX;;2014-11-17;;;;;2018-07-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-26
PPRM;Plan de Prévention des Risques Miniers;57DDT20100009;PPRM-Fensch;Direction départementale des territoires;Bassin ferrifère;;;44;GRAND EST;57;MOSELLE;57562;Ranguevaux;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;FAUX;;VRAI;57DDT20150002;2006-10-17;;;;;2013-03-18;;2017-01-26;Caduque;2020-01-01;Abrogé;2020-01-01;2025-01-09
PPRM;Plan de Prévention des Risques Miniers;54DDT20140041;PPRM Secteur BRIEY;Direction départementale des territoires;Miniers;;;44;GRAND EST;54;MEURTHE-ET-MOSELLE;54280;Jœuf;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;VRAI;54DDT20140031;VRAI;54DDT20190001;2014-03-12;;;;;2016-08-23;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-27
PPRM;Plan de Prévention des Risques Miniers;PPRM_2022_0002;PPRM - ONDAINE;Direction départementale des territoires;;;;;;42;LOIRE;42099;Fraisses;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2022-08-17;2025-03-03;2025-04-11;;;2025-06-30;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-07-22
PPRM;Plan de Prévention des Risques Miniers;42DDT20160002;PPRM VALLEE DE L'ONDAINE;Direction départementale des territoires;ONDAINE;;;84;AUVERGNE-RHONE-ALPES;42;LOIRE;42099;Fraisses;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2016-03-15;2018-01-22;2018-02-27;;;2018-07-11;2023-02-05;;Caduque;2020-01-01;Annulé;2020-01-01;2023-02-02
PPRM;Plan de Prévention des Risques Miniers;57DDT20150003;PPRM-Orne modification;Direction départementale des territoires;Bassin ferrifère;;;44;GRAND EST;57;MOSELLE;57597;Rosselange;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;VRAI;57DDT20100010;FAUX;;2015-08-24;;;;;2016-04-04;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-09
PPRM;Plan de Prévention des Risques Miniers;69DDT20140001;Sainte Foy l'Argentière;Direction départementale des territoires;Sainte Foy l'Argentière;;;84;AUVERGNE-RHONE-ALPES;69;RHONE;69203;Saint-Genis-l'Argentière;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2013-11-08;2016-04-25;2016-05-27;;;2017-01-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-13
PPRM;Plan de Prévention des Risques Miniers;61DDT20120014;PPR-M - La Ferrière aux Étangs;Direction départementale des territoires;;;;28;NORMANDIE;61;ORNE;61163;La Ferrière-aux-Étangs;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2007-09-17;2010-12-09;2011-01-13;;;2011-08-01;;;Opposable;2020-01-01;Approuvé;2020-01-01;2012-10-19
PPRM;Plan de Prévention des Risques Miniers;57DDT20140009;PPRM-Bassin Sud révision 2;Direction départementale des territoires;Bassin ferrifère;;;44;GRAND EST;57;MOSELLE;57622;Saint-Privat-la-Montagne;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;VRAI;57DDT20100005;FAUX;;2014-07-29;;;;;2016-03-08;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-09
PPRM;Plan de Prévention des Risques Miniers;57DDT20100009;PPRM-Fensch;Direction départementale des territoires;Bassin ferrifère;;;44;GRAND EST;57;MOSELLE;57508;Nilvange;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;FAUX;;VRAI;57DDT20150002;2006-10-17;;;;;2013-03-18;;2017-01-26;Caduque;2020-01-01;Abrogé;2020-01-01;2025-01-09
PPRM;Plan de Prévention des Risques Miniers;62DDTM20150001;PPRm du BETHUNOIS;Direction départementale des territoires et de la mer;Béthunois;;;32;HAUTS-DE-FRANCE;62;PAS-DE-CALAIS;62617;Nœux-les-Mines;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2015-06-10;;;;;2017-11-17;;;Opposable;2020-01-01;Approuvé;2020-01-01;2021-02-24
PPRM;Plan de Prévention des Risques Miniers;03DDT20120001;PPRM - Bezenet - Doyet -  Montvicqq;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;03;ALLIER;03027;Bézenet;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;VRAI;PPRM_2025_0001;2012-01-23;;;;;2016-10-03;;2024-12-18;Caduque;2020-01-01;Abrogé;2020-01-01;2025-01-14
PPRM;Plan de Prévention des Risques Miniers;22DDTM20130001;PPRM de Trémuson;Direction départementale des territoires et de la mer;Ancienne mine de Trémuson;;;53;BRETAGNE;22;COTES-D'ARMOR;22187;Plérin;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;FAUX;;FAUX;;2008-08-11;;;;;2021-10-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-19
PPRM;Plan de Prévention des Risques Miniers;12DDT20120002;PPRM du bassin de Decazeville;Direction départementale des territoires;;;;76;OCCITANIE;12;AVEYRON;12016;Auzits;30;Risque minier;33;Emissions en surface de gaz de mine;;;FAUX;;FAUX;;2012-12-21;;;;;2017-06-19;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-07
PPRM;Plan de Prévention des Risques Miniers;81DDT20150001;PPR minier Bassin de Carmaux;Direction départementale des territoires;;;;76;OCCITANIE;81;TARN;81101;Le Garric;30;Risque minier;31;Affaissement minier;315;Glissements ou mouvements de pente;FAUX;;FAUX;;2008-10-15;2010-09-06;2010-10-08;;;2012-07-09;2015-12-30;;Caduque;2020-01-01;Annulé;2020-01-01;2016-02-25
PPRM;Plan de Prévention des Risques Miniers;14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Direction départementale des territoires et de la mer;Mines de Soumont;;;28;NORMANDIE;14;CALVADOS;14486;Ouilly-le-Tesson;30;Risque minier;31;Affaissement minier;311;Effondrements généralisés;FAUX;;FAUX;;2005-11-14;2008-06-27;2008-06-27;;;2009-01-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-14
PPRM;Plan de Prévention des Risques Miniers;57DDT20100009;PPRM-Fensch;Direction départementale des territoires;Bassin ferrifère;;;44;GRAND EST;57;MOSELLE;57368;Knutange;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;FAUX;;VRAI;57DDT20150002;2006-10-17;;;;;2013-03-18;;2017-01-26;Caduque;2020-01-01;Abrogé;2020-01-01;2025-01-09
PPRM;Plan de Prévention des Risques Miniers;49DDT20110001;Anciennes mines de fer du bassin de Segré;Direction départementale des territoires;;;;52;PAYS DE LA LOIRE;49;MAINE-ET-LOIRE;49331;Segré-en-Anjou Bleu;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2008-04-22;2009-02-13;2009-02-13;;;2009-06-26;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-06
PPRM;Plan de Prévention des Risques Miniers;54DDT20140041;PPRM Secteur BRIEY;Direction départementale des territoires;Miniers;;;44;GRAND EST;54;MEURTHE-ET-MOSELLE;54099;Val de Briey;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;VRAI;54DDT20140031;VRAI;54DDT20190001;2014-03-12;;;;;2016-08-23;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-27
PPRM;Plan de Prévention des Risques Miniers;54DDT20140041;PPRM Secteur BRIEY;Direction départementale des territoires;Miniers;;;44;GRAND EST;54;MEURTHE-ET-MOSELLE;54542;Valleroy;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;VRAI;54DDT20140031;VRAI;54DDT20190001;2014-03-12;;;;;2016-08-23;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-27
PPRM;Plan de Prévention des Risques Miniers;13DDTM20190175;PPR Minier - Peypin 2022;Direction départementale des territoires et de la mer;;;;93;PROVENCE-ALPES-COTE D'AZUR;13;BOUCHES-DU-RHONE;13073;Peypin;30;Risque minier;34;Echauffement des terrains de dépôts;;;FAUX;;FAUX;;2019-10-07;;;;;2022-04-15;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-24
PPRM;Plan de Prévention des Risques Miniers;57DDT20100005;PPRM-Bassin Sud révision;Direction départementale des territoires;Bassin ferrifère;;;44;GRAND EST;57;MOSELLE;57620;Sainte-Marie-aux-Chênes;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;VRAI;57DDT20100004;VRAI;57DDT20140009;2007-02-19;;;;;2011-02-28;;2016-03-08;Caduque;2020-01-01;Abrogé;2020-01-01;2025-01-09
PPRM;Plan de Prévention des Risques Miniers;54DDT20140032;PPRM Secteur de Trieux - Tucqueg;Direction départementale des territoires;;;;44;GRAND EST;54;MEURTHE-ET-MOSELLE;54536;Tucquegnieux;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;FAUX;;FAUX;;2004-11-19;;;;;2010-01-08;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-27
PPRM;Plan de Prévention des Risques Miniers;63DDT20140005;PPRminiers de Brassac les Mines;Direction départementale des territoires;de Brassac les Mines;;;84;AUVERGNE-RHONE-ALPES;63;PUY-DE-DOME;63050;Brassac-les-Mines;30;Risque minier;34;Echauffement des terrains de dépôts;;;FAUX;;FAUX;;2014-07-16;;;;;2017-09-11;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-11
PPRM;Plan de Prévention des Risques Miniers;42DDT20130002;PPRM DE LA VALLEE DU GIER;Direction départementale des territoires;GIER;;;84;AUVERGNE-RHONE-ALPES;42;LOIRE;42186;Rive-de-Gier;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2014-10-15;2018-12-10;2019-01-25;;;2019-03-29;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-21
PPRM;Plan de Prévention des Risques Miniers;81DDT20150001;PPR minier Bassin de Carmaux;Direction départementale des territoires;;;;76;OCCITANIE;81;TARN;81048;Cagnac-les-Mines;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2008-10-15;2010-09-06;2010-10-08;;;2012-07-09;2015-12-30;;Caduque;2020-01-01;Annulé;2020-01-01;2016-02-25
PPRM;Plan de Prévention des Risques Miniers;13DDTM20200185;PPR Minier - La Bouilladisse 2023;Direction départementale des territoires et de la mer;;;;93;PROVENCE-ALPES-COTE D'AZUR;13;BOUCHES-DU-RHONE;13016;La Bouilladisse;30;Risque minier;31;Affaissement minier;311;Effondrements généralisés;VRAI;13DDTM20020151;FAUX;;2020-07-22;;;;;2023-03-09;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-08
PPRM;Plan de Prévention des Risques Miniers;14DDTM20110009;PPR Mines de Littry;Direction départementale des territoires et de la mer;Mines de Littry;;;28;NORMANDIE;14;CALVADOS;14370;Le Molay-Littry;30;Risque minier;31;Affaissement minier;311;Effondrements généralisés;FAUX;;FAUX;;2009-04-14;2025-05-12;2025-06-03;;;2025-11-03;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-11-03
PPRM;Plan de Prévention des Risques Miniers;59DDTM20140005;PPRM couronne de Valenciennes;Direction départementale des territoires et de la mer;;;;32;HAUTS-DE-FRANCE;59;NORD;59564;La Sentinelle;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2014-11-17;;;;;2018-07-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-26
PPRM;Plan de Prévention des Risques Miniers;03DDT20120001;PPRM - Bezenet - Doyet -  Montvicqq;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;03;ALLIER;03189;Montvicq;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;VRAI;PPRM_2025_0001;2012-01-23;;;;;2016-10-03;;2024-12-18;Caduque;2020-01-01;Abrogé;2020-01-01;2025-01-14
PPRM;Plan de Prévention des Risques Miniers;63DDT20140005;PPRminiers de Brassac les Mines;Direction départementale des territoires;de Brassac les Mines;;;84;AUVERGNE-RHONE-ALPES;63;PUY-DE-DOME;63091;Charbonnier-les-Mines;30;Risque minier;31;Affaissement minier;315;Glissements ou mouvements de pente;FAUX;;FAUX;;2014-07-16;;;;;2017-09-11;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-11
PPRM;Plan de Prévention des Risques Miniers;13DDTM20190175;PPR Minier - Peypin 2022;Direction départementale des territoires et de la mer;;;;93;PROVENCE-ALPES-COTE D'AZUR;13;BOUCHES-DU-RHONE;13073;Peypin;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2019-10-07;;;;;2022-04-15;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-24
PPRM;Plan de Prévention des Risques Miniers;14DDTM20110008;PPR Mines de May sur Orne;Direction départementale des territoires et de la mer;Mines de May sur Orne;;;28;NORMANDIE;14;CALVADOS;14538;Castine-en-Plaine;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2005-01-14;2021-02-08;2021-03-16;2021-12-21;;2021-08-10;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-31
PPRM;Plan de Prévention des Risques Miniers;59DDTM20140003;PPRM Pays de Conde;Direction départementale des territoires et de la mer;;;;32;HAUTS-DE-FRANCE;59;NORD;59301;Hergnies;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2014-11-17;;;;;2018-07-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-26
PPRM;Plan de Prévention des Risques Miniers;42DDT20160002;PPRM VALLEE DE L'ONDAINE;Direction départementale des territoires;ONDAINE;;;84;AUVERGNE-RHONE-ALPES;42;LOIRE;42183;La Ricamarie;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2016-03-15;2018-01-22;2018-02-27;;;2018-07-11;2023-02-05;;Caduque;2020-01-01;Annulé;2020-01-01;2023-02-02
PPRM;Plan de Prévention des Risques Miniers;54DDT20140045;PPRM Secteur CRUSNES;Direction départementale des territoires;Miniers;;;44;GRAND EST;54;MEURTHE-ET-MOSELLE;54181;Errouville;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2014-08-07;2014-09-15;2014-10-20;;;2015-05-21;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-27
PPRM;Plan de Prévention des Risques Miniers;07DDT20140021;PRIVAS/VEYRAS PPR Minier;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;07;ARDECHE;07186;Privas;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2014-12-12;2016-11-09;2016-12-09;;;2017-05-22;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-18
PPRM;Plan de Prévention des Risques Miniers;54DDT20140038;PPRM Secteur de Longwy;Direction départementale des territoires;;;;44;GRAND EST;54;MEURTHE-ET-MOSELLE;54254;Haucourt-Moulaine;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;FAUX;;FAUX;;2008-01-10;;;;;2012-01-24;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-27
PPRM;Plan de Prévention des Risques Miniers;38DDT20180001;PPRM du Plateau Matheysin;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38326;Prunières;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2007-12-10;2018-12-05;2019-01-19;;;2019-06-11;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-11
PPRM;Plan de Prévention des Risques Miniers;PPRM_2022_0002;PPRM - ONDAINE;Direction départementale des territoires;;;;;;42;LOIRE;42099;Fraisses;30;Risque minier;31;Affaissement minier;315;Glissements ou mouvements de pente;FAUX;;FAUX;;2022-08-17;2025-03-03;2025-04-11;;;2025-06-30;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-07-22
PPRM;Plan de Prévention des Risques Miniers;14DDTM20110008;PPR Mines de May sur Orne;Direction départementale des territoires et de la mer;Mines de May sur Orne;;;28;NORMANDIE;14;CALVADOS;14554;Le Castelet;30;Risque minier;31;Affaissement minier;311;Effondrements généralisés;FAUX;;FAUX;;2005-01-14;2021-02-08;2021-03-16;2021-12-21;;2021-08-10;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-31
PPRM;Plan de Prévention des Risques Miniers;12DDT20120002;PPRM du bassin de Decazeville;Direction départementale des territoires;;;;76;OCCITANIE;12;AVEYRON;12089;Decazeville;30;Risque minier;31;Affaissement minier;311;Effondrements généralisés;FAUX;;FAUX;;2012-12-21;;;;;2017-06-19;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-07
PPRM;Plan de Prévention des Risques Miniers;PPRM_2022_0002;PPRM - ONDAINE;Direction départementale des territoires;;;;;;42;LOIRE;42099;Fraisses;30;Risque minier;34;Echauffement des terrains de dépôts;;;FAUX;;FAUX;;2022-08-17;2025-03-03;2025-04-11;;;2025-06-30;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-07-22
PPRM;Plan de Prévention des Risques Miniers;PPRM_2025_0001;PPRM - modification - Doyet - Bezenet - Montvicq;Direction départementale des territoires;;;;;;03;ALLIER;03189;Montvicq;30;Risque minier;31;Affaissement minier;315;Glissements ou mouvements de pente;VRAI;03DDT20120001;FAUX;;2024-08-09;;;;;2024-12-18;;;Opposable;2020-01-01;Approuvé;2020-01-01;2024-08-09
PPRM;Plan de Prévention des Risques Miniers;69DDT20140001;Sainte Foy l'Argentière;Direction départementale des territoires;Sainte Foy l'Argentière;;;84;AUVERGNE-RHONE-ALPES;69;RHONE;69178;Souzy;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2013-11-08;2016-04-25;2016-05-27;;;2017-01-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-13
PPRM;Plan de Prévention des Risques Miniers;14DDTM20110008;PPR Mines de May sur Orne;Direction départementale des territoires et de la mer;Mines de May sur Orne;;;28;NORMANDIE;14;CALVADOS;14277;Fontenay-le-Marmion;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2005-01-14;2021-02-08;2021-03-16;;;2021-08-10;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-31
PPRM;Plan de Prévention des Risques Miniers;54DDT20140010;PPRM Secteur de Thil;Direction départementale des territoires;;;;44;GRAND EST;54;MEURTHE-ET-MOSELLE;54270;Hussigny-Godbrange;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;FAUX;;FAUX;;2012-08-03;2012-10-10;2012-11-12;;;2013-03-26;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-27
PPRM;Plan de Prévention des Risques Miniers;42DDT20170001;PPRM NORD ET EST St ETIENNE;Direction départementale des territoires;St ETIENNE;;;84;AUVERGNE-RHONE-ALPES;42;LOIRE;42330;Villars;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2012-04-30;2016-03-29;2016-04-29;;;2016-09-08;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-21
PPRM;Plan de Prévention des Risques Miniers;42DDT20130002;PPRM DE LA VALLEE DU GIER;Direction départementale des territoires;GIER;;;84;AUVERGNE-RHONE-ALPES;42;LOIRE;42307;Tartaras;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2014-10-15;2018-12-10;2019-01-25;;;2019-03-29;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-21
PPRM;Plan de Prévention des Risques Miniers;62DDTM20150002;PPRm du LENSOIS;Direction départementale des territoires et de la mer;Lensois;;;32;HAUTS-DE-FRANCE;62;PAS-DE-CALAIS;62528;Loos-en-Gohelle;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2015-06-10;;;;;2017-11-17;;;Opposable;2020-01-01;Approuvé;2020-01-01;2022-03-04
PPRM;Plan de Prévention des Risques Miniers;54DDT20140045;PPRM Secteur CRUSNES;Direction départementale des territoires;Miniers;;;44;GRAND EST;54;MEURTHE-ET-MOSELLE;54096;Bréhain-la-Ville;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;FAUX;;FAUX;;2014-08-07;2014-09-15;2014-10-20;;;2015-05-21;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-27
PPRM;Plan de Prévention des Risques Miniers;12DDT20120002;PPRM du bassin de Decazeville;Direction départementale des territoires;;;;76;OCCITANIE;12;AVEYRON;12016;Auzits;30;Risque minier;31;Affaissement minier;311;Effondrements généralisés;FAUX;;FAUX;;2012-12-21;;;;;2017-06-19;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-07
PPRM;Plan de Prévention des Risques Miniers;07DDT20160001;LA VOULTE PPR Minier;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;07;ARDECHE;07349;La Voulte-sur-Rhône;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2015-05-15;2016-05-02;;;;2016-11-24;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-18
PPRM;Plan de Prévention des Risques Miniers;54DDT20140045;PPRM Secteur CRUSNES;Direction départementale des territoires;Miniers;;;44;GRAND EST;54;MEURTHE-ET-MOSELLE;54525;Tiercelet;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2014-08-07;2014-09-15;2014-10-20;;;2015-05-21;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-27
PPRM;Plan de Prévention des Risques Miniers;PPRM_2022_0001;PPRM - Bassin Nord 2ème révision;Direction départementale des territoires;;;;;;57;MOSELLE;57226;Fontoy;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;VRAI;57DDT20100003;FAUX;;2021-09-20;;;;;2022-11-15;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-18
