CODE MODELE;LIBELLE MODELE;CODE PROECEDURE;LIBELLE PROCEDURE;LIBELLE ORGANISME;BASSIN RISQUE;BASSINS HYDROGRAPHIQUES;COURS EAU;CODE INSEE REGION;NOM REGION;CODE INSEE DEPARTEMENT;NOM DEPARTEMENT;CODE INSEE COMMUNE;NOM COMMUNE;CODE RISQUE 1;LIBELLE RISQUE 1;CODE RISQUE 2;LIBELLE RISQUE 2;CODE RISQUE 2;LIBELLE RISQUE 3;PROCEDURE REVISANTE;CODES REVISES;PROCEDURE REVISEE;CODES REVISANTS;PRESCRIPTION;ENQUETE_PUBL_DEBUT;ENQUETE_PUBL_FIN;ANNEX_PLU;DEPRESCRIPTION;APPROBATION;ANNULATION;ABROGATION;LIBELLE ETAT;DATE ETAT;LIBELLE SOUS-ETAT;DATE SOUS-ETAT;DATE DERNIERE MISE A JOUR
PPRT;Plan de Prévention des Risques Technologiques;77DDT20130005;PPRT STORENGY;Direction départementale des territoires;PPRT STORENGY;;;11;ILE-DE-FRANCE;77;SEINE-ET-MARNE;02465;Marigny-en-Orxois;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2010-10-13;;;;;2013-04-12;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;83DREAL20140148;PPRT - militaire pyrotechnie [ Toulon ] 2013;Direction régionale de l'environnement, de l'aménagement et du logement;;;;93;PROVENCE-ALPES-COTE D'AZUR;83;VAR;83126;La Seyne-sur-Mer;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2013-03-01;;;;;;;;Prescrit;2020-01-01;Prescrit;2020-01-01;2025-04-15
PPRT;Plan de Prévention des Risques Technologiques;13DDTM20210003;PPRT - dépôt pétrolier SNOI 2019;Direction départementale des territoires et de la mer;;;;93;PROVENCE-ALPES-COTE D'AZUR;13;BOUCHES-DU-RHONE;13077;Port-de-Bouc;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2016-12-13;;;;;2019-06-12;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-08
PPRT;Plan de Prévention des Risques Technologiques;38DDT20140006;VENCOREX ISOCHEM - Pont-de-Claix;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38486;Seyssins;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2011-12-21;2018-03-23;2018-04-24;;;;2018-06-27;;Caduque;2020-01-01;Annulé;2020-01-01;2025-04-11
PPRT;Plan de Prévention des Risques Technologiques;38DDT20140007;Rév. ARKEMA AREVA-CEZUS-Jarrie;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38524;Varces-Allières-et-Risset;20;Risque technologique;21;Risque industriel;212;Effet de surpression;VRAI;38DDT20140002;FAUX;;2011-12-21;2014-09-08;2014-10-09;;;2015-05-22;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-11-21
PPRT;Plan de Prévention des Risques Technologiques;75DRIEE_IF20090009;PPRT BRENNTAG;Direction Régionale et Interdépartementale de l'Environnement et de l'Énergie d'Ile-de-France;BRENNTAG;;;11;ILE-DE-FRANCE;77;SEINE-ET-MARNE;77470;Tournan-en-Brie;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-08-25;2011-06-08;2011-07-09;;;2011-10-05;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;76DREAL20090004;PPRT SNECMA Vernon;Direction régionale de l'environnement, de l'aménagement et du logement;PPRT SNECMA Vernon;;;28;NORMANDIE;27;EURE;27213;Vexin-sur-Epte;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2008-08-01;2011-11-14;2011-12-16;;;2012-08-31;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;38DDT20140006;VENCOREX ISOCHEM - Pont-de-Claix;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38057;Bresson;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2011-12-21;2018-03-23;2018-04-24;;;;2018-06-27;;Caduque;2020-01-01;Annulé;2020-01-01;2025-04-11
PPRT;Plan de Prévention des Risques Technologiques;2BDREAL20170001;PPRT BUTAGAZ;Direction régionale de l'environnement, de l'aménagement et du logement;;;;94;CORSE;2B;HAUTE-CORSE;2B346;Vescovato;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2012-06-13;;;;;2016-06-28;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-25
PPRT;Plan de Prévention des Risques Technologiques;71DDT20150002;Stogaz;Direction départementale des territoires;Stogaz;;;27;BOURGOGNE-FRANCHE-COMTE;71;SAONE-ET-LOIRE;71270;Mâcon;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2011-05-18;;;;;2012-05-16;;2018-09-10;Caduque;2020-01-01;Abrogé;2020-01-01;2022-07-05
PPRT;Plan de Prévention des Risques Technologiques;41DREAL20140005;STORENGY (Chémery-Soings);Direction régionale de l'environnement, de l'aménagement et du logement;;;;24;CENTRE-VAL DE LOIRE;41;LOIR-ET-CHER;41059;Le Controis-en-Sologne;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2012-07-17;2015-10-19;2015-11-19;;;2016-02-19;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;61DDT20130001;PPR-T - des Rives d'Andaine;Direction départementale des territoires;;;;28;NORMANDIE;61;ORNE;53230;Saint-Julien-du-Terroux;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2010-12-17;2012-10-08;2012-11-09;;;2013-02-05;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;80DREAL20090006;PPRT TOTALGAZ;Direction régionale de l'environnement, de l'aménagement et du logement;;;;32;HAUTS-DE-FRANCE;60;OISE;60533;Ressons-sur-Matz;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2008-09-15;;;;;2010-04-02;;2013-04-25;Caduque;2020-01-01;Abrogé;2020-01-01;2025-03-27
PPRT;Plan de Prévention des Risques Technologiques;33DREAL20130134;PPRT SME SAINT HELENE;Direction régionale de l'environnement, de l'aménagement et du logement;;;;75;NOUVELLE-AQUITAINE;33;GIRONDE;33417;Sainte-Hélène;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-03-31;2010-10-18;;;;2010-12-21;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;22DDTM20110003;PPRT SPD;Direction départementale des territoires et de la mer;;;;53;BRETAGNE;22;COTES-D'ARMOR;22360;Trégueux;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2008-12-11;;;;;2010-11-10;;2021-03-17;Caduque;2020-01-01;Abrogé;2020-01-01;2024-06-27
PPRT;Plan de Prévention des Risques Technologiques;13DREAL20110045;PPRT - CAPL [ Sorgues ] 2012;Direction départementale des territoires;;;;93;PROVENCE-ALPES-COTE D'AZUR;84;VAUCLUSE;84129;Sorgues;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-06-15;2012-02-20;2012-03-21;;;2012-06-07;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;13DDTM20210002;PPRT - Fontvieille 2020;Direction départementale des territoires et de la mer;;;;93;PROVENCE-ALPES-COTE D'AZUR;13;BOUCHES-DU-RHONE;13038;Fontvieille;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2012-04-18;;;;;2020-09-29;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;51DREAL20090007;PPRT de TOTALGAZ  GOLBEY;Direction régionale de l'environnement, de l'aménagement et du logement;PPRT de TOTALGAZ  GOLBEY;;;44;GRAND EST;88;VOSGES;88209;Golbey;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2007-10-30;2011-08-19;2011-09-19;;;2011-12-17;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;38DDT20140009;ADISSEO TOURMALINE-St-Clair-Rhôn;Direction départementale des territoires;38 et 69;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38378;Saint-Clair-du-Rhône;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2012-02-09;2018-04-24;2018-05-24;;;2018-07-18;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;31DREAL20090008;PPRT - TITANOBEL (St Maur);Direction régionale de l'environnement, de l'aménagement et du logement;SAINT MAUR;;;76;OCCITANIE;32;GERS;32393;Saint-Maur;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2007-10-04;2010-06-21;;;;2010-12-09;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;60DREAL20140006;Arkema - Villers-Saint-Paul;Direction régionale de l'environnement, de l'aménagement et du logement;;;;32;HAUTS-DE-FRANCE;60;OISE;60670;Verneuil-en-Halatte;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2009-04-07;2012-06-18;2012-07-18;;;2012-10-29;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-27
PPRT;Plan de Prévention des Risques Technologiques;60DREAL20140006;Arkema - Villers-Saint-Paul;Direction régionale de l'environnement, de l'aménagement et du logement;;;;32;HAUTS-DE-FRANCE;60;OISE;60670;Verneuil-en-Halatte;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-04-07;2012-06-18;2012-07-18;;;2012-10-29;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-27
PPRT;Plan de Prévention des Risques Technologiques;69DREAL20090009;51-PPRT TEREOS  Morains le Peti;Direction régionale de l'environnement, de l'aménagement et du logement;51-PPRT TEREOS  Morains le Petit;;;44;GRAND EST;51;MARNE;51158;Val-des-Marais;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2008-08-07;;;;;2009-09-24;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;51DDT20140007;51-PPRT ECOLAB ;Direction départementale des territoires;Saint-Martin-sur-le-Pré;;;44;GRAND EST;51;MARNE;51504;Saint-Martin-sur-le-Pré;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-09-30;;;;;2010-12-14;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;64DDTM20170001;PPRt - SEDZERE;Direction départementale des territoires et de la mer;;;;75;NOUVELLE-AQUITAINE;64;PYRENEES-ATLANTIQUES;64212;Espéchède;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2017-01-20;;;;;2018-12-21;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-06-11
PPRT;Plan de Prévention des Risques Technologiques;83DREAL20140148;PPRT - militaire pyrotechnie [ Toulon ] 2013;Direction régionale de l'environnement, de l'aménagement et du logement;;;;93;PROVENCE-ALPES-COTE D'AZUR;83;VAR;83137;Toulon;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2013-03-01;;;;;;;;Prescrit;2020-01-01;Prescrit;2020-01-01;2025-04-15
PPRT;Plan de Prévention des Risques Technologiques;77DDT20130001;PPRT COGNIS-BASF;Direction départementale des territoires;PPRT COGNIS-BASF;;;11;ILE-DE-FRANCE;77;SEINE-ET-MARNE;77284;Meaux;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-11-12;2012-10-15;2012-11-17;;;2013-02-12;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;38DDT20140007;Rév. ARKEMA AREVA-CEZUS-Jarrie;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38524;Varces-Allières-et-Risset;20;Risque technologique;21;Risque industriel;213;Effet toxique;VRAI;38DDT20140002;FAUX;;2011-12-21;2014-09-08;2014-10-09;;;2015-05-22;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-11-21
PPRT;Plan de Prévention des Risques Technologiques;33DREAL20130132;PPRT AMBES SUD;Direction régionale de l'environnement, de l'aménagement et du logement;;;;75;NOUVELLE-AQUITAINE;33;GIRONDE;33004;Ambès;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2010-11-10;;;;;2015-07-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;24DREAL20130012;PPRT BERGERAC ;Direction régionale de l'environnement, de l'aménagement et du logement;;;;75;NOUVELLE-AQUITAINE;24;DORDOGNE;24140;Cours-de-Pile;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-07-21;;;;;2011-06-30;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;75DRIEE_IF20090005;PPRT KUEHNE et NAGEL;Direction Régionale et Interdépartementale de l'Environnement et de l'Énergie d'Ile-de-France;PPRT KUEHNE et NAGEL;;;11;ILE-DE-FRANCE;77;SEINE-ET-MARNE;77445;Savigny-le-Temple;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-04-09;2011-06-01;2011-07-02;;;2011-11-10;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;51DREAL20090002;PPRT de BRENNTAG LORRAINE;Direction régionale de l'environnement, de l'aménagement et du logement;PPRT de BRENNTAG LORRAINE;;;44;GRAND EST;54;MEURTHE-ET-MOSELLE;54584;Villey-Saint-Étienne;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-03-18;;;;;2011-12-21;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;78DDT20130011;PPRT STORENGY Saint-Illiers-la-V;Direction départementale des territoires;;;;11;ILE-DE-FRANCE;78;YVELINES;78344;Lommoye;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-06-15;;;;;2010-12-29;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;69DREAL20170010;69 PPRT de St Genis Laval;Direction départementale des territoires;St Genis Laval;;;84;AUVERGNE-RHONE-ALPES;69;RHONE;69204;Saint-Genis-Laval;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-08-31;2014-01-22;;;;2014-12-12;2017-05-11;;Caduque;2020-01-01;Annulé;2020-01-01;2024-05-31
PPRT;Plan de Prévention des Risques Technologiques;43PREF20100003;PPRT RECTICEL Mazeyrat d'Allier;Préfecture;;;;84;AUVERGNE-RHONE-ALPES;43;HAUTE-LOIRE;43132;Mazeyrat-d'Allier;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-12-28;2011-10-10;2011-11-10;;;2011-12-20;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;68DREAL20140002;68 PPRT DSM RUBIS;Direction régionale de l'environnement, de l'aménagement et du logement;68 PPRT DSM RUBIS;;;44;GRAND EST;68;HAUT-RHIN;68149;Huningue;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-04-20;;;;;2014-09-24;;;Opposable;2020-01-01;Approuvé;2020-01-01;2018-07-17
PPRT;Plan de Prévention des Risques Technologiques;PPRT_2024_0001;PPRT - dépôt de munitions de Canjuers 2015;Direction départementale des territoires et de la mer;;;;;;83;VAR;83082;Montferrat;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2013-12-19;;;;;2015-08-12;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-15
PPRT;Plan de Prévention des Risques Technologiques;60DREAL20140004;Hüttenes Albertus;Direction régionale de l'environnement, de l'aménagement et du logement;;;;32;HAUTS-DE-FRANCE;60;OISE;60102;Brenouille;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2009-10-26;2013-06-03;2013-07-03;;;2013-10-14;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-27
PPRT;Plan de Prévention des Risques Technologiques;59DREAL20090002;PPRT CALAIRE CHIMIE;Direction régionale de l'environnement, de l'aménagement et du logement;;;;32;HAUTS-DE-FRANCE;62;PAS-DE-CALAIS;62193;Calais;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2008-02-29;2011-09-27;2011-10-26;;;2011-12-23;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;57DDT20140005;PPRT INEOS;Direction départementale des territoires;;;;44;GRAND EST;57;MOSELLE;57628;Sarralbe;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2009-11-16;;;;;2017-07-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;45DREAL20090002;NEXTER Munitions - MBDA;Direction régionale de l'environnement, de l'aménagement et du logement;;;;24;CENTRE-VAL DE LOIRE;18;CHER;18157;Morthomiers;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2007-11-15;2010-02-08;2010-03-11;;;2010-10-11;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;95DDT20130001;95 PPRT NCS;Direction départementale des territoires;;;;11;ILE-DE-FRANCE;95;VAL-D'OISE;95580;Saint-Witz;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-12-23;2010-11-23;2010-12-03;;;2011-06-17;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;PPRT_2023_0002;PPRT - ADISSEO - Commentry - Malicorne;Direction départementale des territoires;Commentry - Malicorne;;;;;03;ALLIER;03082;Commentry;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2011-05-13;;;;;2016-06-28;;;Opposable;2020-01-01;Approuvé;2020-01-01;2016-06-16
PPRT;Plan de Prévention des Risques Technologiques;38DDT20140007;Rév. ARKEMA AREVA-CEZUS-Jarrie;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38279;Notre-Dame-de-Mésage;20;Risque technologique;21;Risque industriel;212;Effet de surpression;VRAI;38DDT20140002;FAUX;;2011-12-21;2014-09-08;2014-10-09;;;2015-05-22;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-11-21
PPRT;Plan de Prévention des Risques Technologiques;27DDTM20150001;NUFARM;Direction départementale des territoires et de la mer;;;;28;NORMANDIE;27;EURE;27599;Saint-Pierre-la-Garenne;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2009-12-29;2012-06-11;2012-07-12;2013-04-08;;2012-12-12;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;68DREAL20140001;68 PPRT PPC CRISTAL;Direction régionale de l'environnement, de l'aménagement et du logement;68 PPRT PPC CRISTAL;;;44;GRAND EST;68;HAUT-RHIN;68334;Thann;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2010-12-31;2014-01-13;2014-02-14;;;2014-05-16;;;Opposable;2020-01-01;Approuvé;2020-01-01;2012-01-23
PPRT;Plan de Prévention des Risques Technologiques;16DDT20120005;PPRT Jas Hennessy;Direction départementale des territoires;;;;75;NOUVELLE-AQUITAINE;16;CHARENTE;16097;Cherves-Richemont;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-12-31;2011-04-18;2011-05-20;;;2011-07-28;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;50DDTM20110001;Société OMG Ultra Pure Chemicals;Direction départementale des territoires et de la mer;;;;28;NORMANDIE;50;MANCHE;50468;Saint-Fromond;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2011-09-26;;;;;2014-04-01;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-08
PPRT;Plan de Prévention des Risques Technologiques;69DREAL20090013;69 PPRT de Limas;Direction régionale de l'environnement, de l'aménagement et du logement;Limas;;;84;AUVERGNE-RHONE-ALPES;69;RHONE;69115;Limas;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-01-29;;;;;2011-10-17;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;76DDTM20150005;ZIP Le Havre;Direction départementale des territoires et de la mer;;;;28;NORMANDIE;76;SEINE-MARITIME;76489;Oudalle;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2010-02-17;2016-05-26;2016-07-12;;;2016-10-17;;;Opposable;2020-01-01;Approuvé;2020-01-01;2019-09-09
PPRT;Plan de Prévention des Risques Technologiques;44DDTM20110006;PPRT Montoir YARA-ELENGY-IDEA;Direction départementale des territoires et de la mer;PPRT de Montoir-de-Bretange;;;52;PAYS DE LA LOIRE;44;LOIRE-ATLANTIQUE;44103;Montoir-de-Bretagne;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2010-12-30;;;;;2015-09-30;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;13DREAL20140010;PPRT - Butagaz [ Rognac ] 2016;Direction régionale de l'environnement, de l'aménagement et du logement;;;;93;PROVENCE-ALPES-COTE D'AZUR;13;BOUCHES-DU-RHONE;13117;Vitrolles;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-11-10;2016-03-07;2016-04-11;;;2016-06-28;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;59DREAL20090003;PPRT CRODA UNIQEMA;Direction régionale de l'environnement, de l'aménagement et du logement;;;;32;HAUTS-DE-FRANCE;62;PAS-DE-CALAIS;62489;Lapugnoy;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2007-05-23;;;;;2023-05-10;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;68DREAL20140002;68 PPRT DSM RUBIS;Direction régionale de l'environnement, de l'aménagement et du logement;68 PPRT DSM RUBIS;;;44;GRAND EST;68;HAUT-RHIN;68349;Village-Neuf;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-04-20;;;;;2014-09-24;;;Opposable;2020-01-01;Approuvé;2020-01-01;2018-07-17
PPRT;Plan de Prévention des Risques Technologiques;45DREAL20140005;DPO (Saint-Jean-de-Braye);Direction régionale de l'environnement, de l'aménagement et du logement;;;;24;CENTRE-VAL DE LOIRE;45;LOIRET;45308;Semoy;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2010-03-01;;;;;2017-09-25;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-03
PPRT;Plan de Prévention des Risques Technologiques;44DDTM20110006;PPRT Montoir YARA-ELENGY-IDEA;Direction départementale des territoires et de la mer;PPRT de Montoir-de-Bretange;;;52;PAYS DE LA LOIRE;44;LOIRE-ATLANTIQUE;44052;Donges;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2010-12-30;;;;;2015-09-30;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;51DREAL20090010;PPRT HUNTSMAN;Direction régionale de l'environnement, de l'aménagement et du logement;PPRT HUNTSMAN;;;44;GRAND EST;55;MEUSE;55463;Saint-Mihiel;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2008-12-10;;;;;2011-03-28;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;51DREAL20090002;PPRT de BRENNTAG LORRAINE;Direction régionale de l'environnement, de l'aménagement et du logement;PPRT de BRENNTAG LORRAINE;;;44;GRAND EST;54;MEURTHE-ET-MOSELLE;54528;Toul;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-03-18;;;;;2011-12-21;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;76DDTM20150005;ZIP Le Havre;Direction départementale des territoires et de la mer;;;;28;NORMANDIE;76;SEINE-MARITIME;76660;Sandouville;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2010-02-17;2016-05-26;2016-07-12;;;2016-10-17;;;Opposable;2020-01-01;Approuvé;2020-01-01;2019-09-09
PPRT;Plan de Prévention des Risques Technologiques;11DDTM20120027;PPRT - Orano;Direction régionale de l'environnement, de l'aménagement et du logement;Usine Orano Malvesi;;;76;OCCITANIE;11;AUDE;11258;Moussan;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-04-17;2012-06-18;2012-07-20;;;2013-01-23;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;02DDT20190002;Dépôt de Crépy de la DGSCGC;Direction départementale des territoires;;;;32;HAUTS-DE-FRANCE;02;AISNE;02238;Crépy;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2018-07-30;;;;;2021-08-11;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;26DDT20120010;PPRT - STORENGY;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;26;DROME;26349;Tersanne;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2012-03-26;2015-06-08;;;;2015-10-22;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;PPRT_2023_0007;PPRT - AREVA NC - Usine W - Comurhex;Direction régionale de l'environnement, de l'aménagement et du logement;;;;;;26;DROME;26235;Pierrelatte;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2012-12-28;;;;;2014-09-11;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-14
PPRT;Plan de Prévention des Risques Technologiques;PPRT_2023_0003;PPRT - dépôt de munitions Ventiseri ;Direction départementale des territoires;;;;;;2B;HAUTE-CORSE;2B283;Solaro;20;Risque technologique;21;Risque industriel;214;Effet de projection;FAUX;;FAUX;;2013-07-05;;;;;2017-01-24;;;Opposable;2020-01-01;Approuvé;2020-01-01;2023-01-23
