jrc_event_id,raster_file,jrc_start_date,jrc_end_date,insee_com,jrc_commune_name,nuts3_code,nuts3_name,max_depth_cm,flooded_pixels,flooded_area_m2,gaspar_event_uid,cod_nat_catnat,gaspar_commune_name,num_risque_jo,lib_risque_jo,gaspar_start_date,gaspar_end_date,start_diff_days,end_diff_days,abs_start_diff_days,abs_end_diff_days,total_abs_date_diff_days,exact_date_match,within_7d_start_end_window,window_expanded_interval_overlap,interval_overlap_days,date_window_days
WD_MERGE_2018-11-19---2018-11-26_duration_7_days_cluster_305_A0_000033_A_000038_lat_04376_lon_00494_size_0046,WD_MERGE_2018-11-19---2018-11-26_duration_7_days_cluster_305_A0_000033_A_000038_lat_04376_lon_00494_size_0046.tif,2018-11-19,2018-11-26,30276,Saint-Laurent-d'Aigouze,FRJ12,Gard,51.0,5492,2196800.0,INTE1905473A__20181120__20181120,INTE1905473A,Saint-Laurent-d'Aigouze,ICB,Inondations et/ou Coulées de Boue,2018-11-20,2018-11-20,-1,6,1,6,7,False,True,True,1,7
WD_MERGE_2018-11-19---2018-11-26_duration_7_days_cluster_305_A0_000033_A_000038_lat_04376_lon_00494_size_0046,WD_MERGE_2018-11-19---2018-11-26_duration_7_days_cluster_305_A0_000033_A_000038_lat_04376_lon_00494_size_0046.tif,2018-11-19,2018-11-26,30341,Vauvert,FRJ12,Gard,43.0,1362,544800.0,INTE1905473A__20181120__20181120,INTE1905473A,Vauvert,ICB,Inondations et/ou Coulées de Boue,2018-11-20,2018-11-20,-1,6,1,6,7,False,True,True,1,7
WD_MERGE_2018-11-19---2018-11-26_duration_7_days_cluster_305_A0_000033_A_000038_lat_04376_lon_00494_size_0046,WD_MERGE_2018-11-19---2018-11-26_duration_7_days_cluster_305_A0_000033_A_000038_lat_04376_lon_00494_size_0046.tif,2018-11-19,2018-11-26,30258,Saint-Gilles,FRJ12,Gard,49.0,6403,2561200.0,INTE1905473A__20181120__20181121,INTE1905473A,Saint-Gilles,ICB,Inondations et/ou Coulées de Boue,2018-11-20,2018-11-21,-1,5,1,5,6,False,True,True,2,7
WD_MERGE_2018-11-19---2018-11-26_duration_7_days_cluster_305_A0_000033_A_000038_lat_04376_lon_00494_size_0046,WD_MERGE_2018-11-19---2018-11-26_duration_7_days_cluster_305_A0_000033_A_000038_lat_04376_lon_00494_size_0046.tif,2018-11-19,2018-11-26,30059,Le Cailar,FRJ12,Gard,282.0,10588,4235200.0,INTE1905473A__20181120__20181122,INTE1905473A,Le Cailar,ICB,Inondations et/ou Coulées de Boue,2018-11-20,2018-11-22,-1,4,1,4,5,False,True,True,3,7
WD_MERGE_2018-11-19---2018-11-26_duration_7_days_cluster_305_A0_000033_A_000038_lat_04376_lon_00494_size_0046,WD_MERGE_2018-11-19---2018-11-26_duration_7_days_cluster_305_A0_000033_A_000038_lat_04376_lon_00494_size_0046.tif,2018-11-19,2018-11-26,34151,Marsillargues,FRJ13,Hérault,55.0,4091,1636400.0,INTE1932508A__20181120__20181120,INTE1932508A,Marsillargues,ICB,Inondations et/ou Coulées de Boue,2018-11-20,2018-11-20,-1,6,1,6,7,False,True,True,1,7
WD_MERGE_2020-05-11---2020-05-18_duration_7_days_cluster_116_A0_000017_A_000028_lat_04375_lon_-0097_size_0011,WD_MERGE_2020-05-11---2020-05-18_duration_7_days_cluster_116_A0_000017_A_000028_lat_04375_lon_-0097_size_0011.tif,2020-05-11,2020-05-18,33042,Belin-Béliet,FRI12,Gironde,31.0,134,53600.0,INTE2014521A__20200509__20200511,INTE2014521A,Belin-Béliet,ICB,Inondations et/ou Coulées de Boue,2020-05-09,2020-05-11,2,7,2,7,9,False,True,True,1,7
WD_MERGE_2020-05-11---2020-05-18_duration_7_days_cluster_116_A0_000017_A_000028_lat_04375_lon_-0097_size_0011,WD_MERGE_2020-05-11---2020-05-18_duration_7_days_cluster_116_A0_000017_A_000028_lat_04375_lon_-0097_size_0011.tif,2020-05-11,2020-05-18,40062,Campet-et-Lamolère,FRI13,Landes,117.0,35,14000.0,INTE2014521A__20200509__20200511,INTE2014521A,Campet-et-Lamolère,ICB,Inondations et/ou Coulées de Boue,2020-05-09,2020-05-11,2,7,2,7,9,False,True,True,1,7
WD_MERGE_2020-05-11---2020-05-18_duration_7_days_cluster_116_A0_000017_A_000028_lat_04375_lon_-0097_size_0011,WD_MERGE_2020-05-11---2020-05-18_duration_7_days_cluster_116_A0_000017_A_000028_lat_04375_lon_-0097_size_0011.tif,2020-05-11,2020-05-18,40227,Pissos,FRI13,Landes,47.0,396,158400.0,INTE2014521A__20200509__20200511,INTE2014521A,Pissos,ICB,Inondations et/ou Coulées de Boue,2020-05-09,2020-05-11,2,7,2,7,9,False,True,True,1,7
WD_MERGE_2020-05-11---2020-05-18_duration_7_days_cluster_116_A0_000017_A_000028_lat_04375_lon_-0097_size_0011,WD_MERGE_2020-05-11---2020-05-18_duration_7_days_cluster_116_A0_000017_A_000028_lat_04375_lon_-0097_size_0011.tif,2020-05-11,2020-05-18,40246,Sabres,FRI13,Landes,35.0,358,143200.0,INTE2014521A__20200509__20200511,INTE2014521A,Sabres,ICB,Inondations et/ou Coulées de Boue,2020-05-09,2020-05-11,2,7,2,7,9,False,True,True,1,7
WD_MERGE_2020-05-11---2020-05-18_duration_7_days_cluster_116_A0_000017_A_000028_lat_04375_lon_-0097_size_0011,WD_MERGE_2020-05-11---2020-05-18_duration_7_days_cluster_116_A0_000017_A_000028_lat_04375_lon_-0097_size_0011.tif,2020-05-11,2020-05-18,40295,Saugnac-et-Muret,FRI13,Landes,26.0,94,37600.0,INTE2014521A__20200509__20200511,INTE2014521A,Saugnacq-et-Muret,ICB,Inondations et/ou Coulées de Boue,2020-05-09,2020-05-11,2,7,2,7,9,False,True,True,1,7
WD_MERGE_2020-05-11---2020-05-18_duration_7_days_cluster_116_A0_000017_A_000028_lat_04375_lon_-0097_size_0011,WD_MERGE_2020-05-11---2020-05-18_duration_7_days_cluster_116_A0_000017_A_000028_lat_04375_lon_-0097_size_0011.tif,2020-05-11,2020-05-18,40307,Sore,FRI13,Landes,21.0,62,24800.0,INTE2014521A__20200509__20200511,INTE2014521A,Sore,ICB,Inondations et/ou Coulées de Boue,2020-05-09,2020-05-11,2,7,2,7,9,False,True,True,1,7
WD_MERGE_2020-05-11---2020-05-18_duration_7_days_cluster_116_A0_000017_A_000028_lat_04375_lon_-0097_size_0011,WD_MERGE_2020-05-11---2020-05-18_duration_7_days_cluster_116_A0_000017_A_000028_lat_04375_lon_-0097_size_0011.tif,2020-05-11,2020-05-18,40313,Tartas,FRI13,Landes,35.0,3,1200.0,INTE2014521A__20200512__20200515,INTE2014521A,Tartas,ICB,Inondations et/ou Coulées de Boue,2020-05-12,2020-05-15,-1,3,1,3,4,False,True,True,4,7
WD_MERGE_2020-06-01---2020-06-08_duration_7_days_cluster_138_A0_000014_A_000016_lat_04355_lon_00458_size_0016,WD_MERGE_2020-06-01---2020-06-08_duration_7_days_cluster_138_A0_000014_A_000016_lat_04355_lon_00458_size_0016.tif,2020-06-01,2020-06-08,13108,Tarascon,FRL04,Bouches-du-Rhône,14.0,113,45200.0,INTE2023938A__20200604__20200604,INTE2023938A,Tarascon,ICB,Inondations et/ou Coulées de Boue,2020-06-04,2020-06-04,-3,4,3,4,7,False,True,True,1,7
WD_MERGE_2021-01-04---2021-01-11_duration_7_days_cluster_008_A0_000021_A_000027_lat_04372_lon_-0112_size_0010,WD_MERGE_2021-01-04---2021-01-11_duration_7_days_cluster_008_A0_000021_A_000027_lat_04372_lon_-0112_size_0010.tif,2021-01-04,2021-01-11,40334,Yzosse,FRI13,Landes,515.0,1907,762800.0,INTE2104714A__20201230__20210104,INTE2104714A,Yzosse,ICB,Inondations et/ou Coulées de Boue,2020-12-30,2021-01-04,5,7,5,7,12,False,True,True,1,7
WD_MERGE_2021-01-04---2021-01-11_duration_7_days_cluster_008_A0_000021_A_000027_lat_04372_lon_-0112_size_0010,WD_MERGE_2021-01-04---2021-01-11_duration_7_days_cluster_008_A0_000021_A_000027_lat_04372_lon_-0112_size_0010.tif,2021-01-04,2021-01-11,40279,Saint-Paul-lès-Dax,FRI13,Landes,905.0,468,187200.0,INTE2105706A__20201228__20210106,INTE2105706A,Saint-Paul-lès-Dax,ICB,Inondations et/ou Coulées de Boue,2020-12-28,2021-01-06,7,5,7,5,12,False,True,True,3,7
WD_MERGE_2021-01-04---2021-01-11_duration_7_days_cluster_008_A0_000021_A_000027_lat_04372_lon_-0112_size_0010,WD_MERGE_2021-01-04---2021-01-11_duration_7_days_cluster_008_A0_000021_A_000027_lat_04372_lon_-0112_size_0010.tif,2021-01-04,2021-01-11,40063,Candresse,FRI13,Landes,201.0,1160,464000.0,INTE2105706A__20201230__20210104,INTE2105706A,Candresse,ICB,Inondations et/ou Coulées de Boue,2020-12-30,2021-01-04,5,7,5,7,12,False,True,True,1,7
WD_MERGE_2021-01-04---2021-01-11_duration_7_days_cluster_008_A0_000021_A_000027_lat_04372_lon_-0112_size_0010,WD_MERGE_2021-01-04---2021-01-11_duration_7_days_cluster_008_A0_000021_A_000027_lat_04372_lon_-0112_size_0010.tif,2021-01-04,2021-01-11,40019,Aureilhan,FRI13,Landes,41.0,147,58800.0,INTE2105706A__20201231__20210105,INTE2105706A,Aureilhan,ICB,Inondations et/ou Coulées de Boue,2020-12-31,2021-01-05,4,6,4,6,10,False,True,True,2,7
WD_MERGE_2021-01-11---2021-02-15_duration_35_days_cluster_351_A0_002339_A_003019_lat_04904_lon_00226_size_0328,WD_MERGE_2021-01-11---2021-02-15_duration_35_days_cluster_351_A0_002339_A_003019_lat_04904_lon_00226_size_0328.tif,2021-01-11,2021-02-15,60021,Appilly,FRE22,Oise,440.0,1162,464800.0,INTE2107265A__20210114__20210215,INTE2107265A,Appilly,ICB,Inondations et/ou Coulées de Boue,2021-01-14,2021-02-15,-3,0,3,0,3,False,True,True,33,7
WD_MERGE_2022-05-30---2022-06-06_duration_7_days_cluster_112_A0_000004_A_000004_lat_04877_lon_-0364_size_0007,WD_MERGE_2022-05-30---2022-06-06_duration_7_days_cluster_112_A0_000004_A_000004_lat_04877_lon_-0364_size_0007.tif,2022-05-30,2022-06-06,22210,Ploubazlanec,FRH01,Côtes-d’Armor,10.0,1,400.0,INTE2217496A__20220603__20220605,INTE2217496A,Ploubazlanec,ICB,Inondations et/ou Coulées de Boue,2022-06-03,2022-06-05,-4,1,4,1,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,47041,Bruch,FRI14,Lot-et-Garonne,31.0,144,57600.0,IOME2320253A__20230619__20230621,IOME2320253A,Bruch,ICB,Inondations et/ou Coulées de Boue,2023-06-19,2023-06-21,0,5,0,5,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,47045,Calignac,FRI14,Lot-et-Garonne,33.0,110,44000.0,IOME2320253A__20230619__20230621,IOME2320253A,Calignac,ICB,Inondations et/ou Coulées de Boue,2023-06-19,2023-06-21,0,5,0,5,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,47102,Francescas,FRI14,Lot-et-Garonne,43.0,68,27200.0,IOME2320253A__20230619__20230621,IOME2320253A,Francescas,ICB,Inondations et/ou Coulées de Boue,2023-06-19,2023-06-21,0,5,0,5,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,47174,Moncrabeau,FRI14,Lot-et-Garonne,110.0,120,48000.0,IOME2320253A__20230619__20230621,IOME2320253A,Moncrabeau,ICB,Inondations et/ou Coulées de Boue,2023-06-19,2023-06-21,0,5,0,5,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,47180,Montagnac-sur-Auvignon,FRI14,Lot-et-Garonne,26.0,9,3600.0,IOME2320253A__20230619__20230621,IOME2320253A,Montagnac-sur-Auvignon,ICB,Inondations et/ou Coulées de Boue,2023-06-19,2023-06-21,0,5,0,5,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,32022,Avéron-Bergelle,FRJ24,Gers,44.0,167,66800.0,IOME2320253A__20230620__20230622,IOME2320253A,Avéron-Bergelle,ICB,Inondations et/ou Coulées de Boue,2023-06-20,2023-06-22,-1,4,1,4,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,32125,Espas,FRJ24,Gers,35.0,205,82000.0,IOME2320253A__20230620__20230622,IOME2320253A,Espas,ICB,Inondations et/ou Coulées de Boue,2023-06-20,2023-06-22,-1,4,1,4,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,32292,Mouchan,FRJ24,Gers,154.0,94,37600.0,IOME2320253A__20230620__20230622,IOME2320253A,Mouchan,ICB,Inondations et/ou Coulées de Boue,2023-06-20,2023-06-22,-1,4,1,4,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,32354,Sabazan,FRJ24,Gers,121.0,296,118400.0,IOME2320253A__20230620__20230622,IOME2320253A,Sabazan,ICB,Inondations et/ou Coulées de Boue,2023-06-20,2023-06-22,-1,4,1,4,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,82032,Castelsagrat,FRJ28,Tarn-et-Garonne,10.0,182,72800.0,IOME2320253A__20230620__20230622,IOME2320253A,Castelsagrat,ICB,Inondations et/ou Coulées de Boue,2023-06-20,2023-06-22,-1,4,1,4,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,82065,Gasques,FRJ28,Tarn-et-Garonne,37.0,207,82800.0,IOME2320253A__20230620__20230622,IOME2320253A,Gasques,ICB,Inondations et/ou Coulées de Boue,2023-06-20,2023-06-22,-1,4,1,4,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,82073,Goudourville,FRJ28,Tarn-et-Garonne,22.0,11,4400.0,IOME2320253A__20230620__20230622,IOME2320253A,Goudourville,ICB,Inondations et/ou Coulées de Boue,2023-06-20,2023-06-22,-1,4,1,4,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,82111,Miramont-de-Quercy,FRJ28,Tarn-et-Garonne,74.0,523,209200.0,IOME2320253A__20230620__20230622,IOME2320253A,Miramont-de-Quercy,ICB,Inondations et/ou Coulées de Boue,2023-06-20,2023-06-22,-1,4,1,4,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,82122,Montbarla,FRJ28,Tarn-et-Garonne,66.0,416,166400.0,IOME2320253A__20230620__20230622,IOME2320253A,Montbarla,ICB,Inondations et/ou Coulées de Boue,2023-06-20,2023-06-22,-1,4,1,4,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,82127,Montesquieu,FRJ28,Tarn-et-Garonne,46.0,575,230000.0,IOME2320253A__20230620__20230622,IOME2320253A,Montesquieu,ICB,Inondations et/ou Coulées de Boue,2023-06-20,2023-06-22,-1,4,1,4,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,82154,Saint-Amans-de-Pellagal,FRJ28,Tarn-et-Garonne,40.0,221,88400.0,IOME2320253A__20230620__20230622,IOME2320253A,Saint-Amans-de-Pellagal,ICB,Inondations et/ou Coulées de Boue,2023-06-20,2023-06-22,-1,4,1,4,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,82160,Saint-Clair,FRJ28,Tarn-et-Garonne,88.0,571,228400.0,IOME2320253A__20230620__20230622,IOME2320253A,Saint-Clair,ICB,Inondations et/ou Coulées de Boue,2023-06-20,2023-06-22,-1,4,1,4,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,82170,Saint-Paul-d'Espis,FRJ28,Tarn-et-Garonne,110.0,157,62800.0,IOME2320253A__20230620__20230622,IOME2320253A,Saint-Paul-d'Espis,ICB,Inondations et/ou Coulées de Boue,2023-06-20,2023-06-22,-1,4,1,4,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,32235,Margouët-Meymes,FRJ24,Gers,68.0,148,59200.0,IOME2324728A__20230620__20230622,IOME2324728A,Margouët-Meymes,ICB,Inondations et/ou Coulées de Boue,2023-06-20,2023-06-22,-1,4,1,4,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,32423,Séailles,FRJ24,Gers,42.0,95,38000.0,IOME2324728A__20230620__20230622,IOME2324728A,Séailles,ICB,Inondations et/ou Coulées de Boue,2023-06-20,2023-06-22,-1,4,1,4,5,False,True,True,3,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,32063,Bouzon-Gellenave,FRJ24,Gers,45.0,194,77600.0,IOME2325523A__20230621__20230621,IOME2325523A,Bouzon-Gellenave,ICB,Inondations et/ou Coulées de Boue,2023-06-21,2023-06-21,-2,5,2,5,7,False,True,True,1,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,82054,Espalais,FRJ28,Tarn-et-Garonne,156.0,72,28800.0,IOME2327460A__20230620__20230620,IOME2327460A,Espalais,ICB,Inondations et/ou Coulées de Boue,2023-06-20,2023-06-20,-1,6,1,6,7,False,True,True,1,7
WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043,WD_MERGE_2023-06-19---2023-06-26_duration_7_days_cluster_140_A0_000004_A_000004_lat_04402_lon_00037_size_0043.tif,2023-06-19,2023-06-26,40218,Parleboscq,FRI13,Landes,200.0,92,36800.0,IOME2328840A__20230620__20230623,IOME2328840A,Parleboscq,ICB,Inondations et/ou Coulées de Boue,2023-06-20,2023-06-23,-1,3,1,3,4,False,True,True,4,7
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374.tif,2023-11-27,2023-12-25,16154,Gond-Pontouvre,FRI31,Charente,725.0,36,14400.0,INTE2525618A__20231130__20231230,INTE2525618A,Gond-Pontouvre,IRN,Inondations Remontée Nappe,2023-11-30,2023-12-30,-3,-5,3,5,8,False,True,True,26,7
WD_MERGE_2024-05-13---2024-05-20_duration_7_days_cluster_070_A0_000052_A_000061_lat_04719_lon_00110_size_0066,WD_MERGE_2024-05-13---2024-05-20_duration_7_days_cluster_070_A0_000052_A_000061_lat_04719_lon_00110_size_0066.tif,2024-05-13,2024-05-20,37008,Athée-sur-Cher,FRB04,Indre-et-Loire,72.0,87,34800.0,INTE2424582A__20240520__20240520,INTE2424582A,Athée-sur-Cher,ICB,Inondations et/ou Coulées de Boue,2024-05-20,2024-05-20,-7,0,7,0,7,False,True,True,1,7
WD_MERGE_2024-07-01---2024-07-08_duration_7_days_cluster_118_A0_000009_A_000009_lat_04830_lon_00554_size_0025,WD_MERGE_2024-07-01---2024-07-08_duration_7_days_cluster_118_A0_000009_A_000009_lat_04830_lon_00554_size_0025.tif,2024-07-01,2024-07-08,52008,Andelot-Blancheville,FRF24,Haute-Marne,51.0,184,73600.0,IOME2420215A__20240627__20240701,IOME2420215A,Andelot-Blancheville,ICB,Inondations et/ou Coulées de Boue,2024-06-27,2024-07-01,4,7,4,7,11,False,True,True,1,7
WD_MERGE_2024-07-01---2024-07-08_duration_7_days_cluster_118_A0_000009_A_000009_lat_04830_lon_00554_size_0025,WD_MERGE_2024-07-01---2024-07-08_duration_7_days_cluster_118_A0_000009_A_000009_lat_04830_lon_00554_size_0025.tif,2024-07-01,2024-07-08,52044,Roches-Bettaincourt,FRF24,Haute-Marne,36.0,87,34800.0,IOME2420215A__20240627__20240701,IOME2420215A,Roches-Bettaincourt,ICB,Inondations et/ou Coulées de Boue,2024-06-27,2024-07-01,4,7,4,7,11,False,True,True,1,7
WD_MERGE_2024-07-01---2024-07-08_duration_7_days_cluster_118_A0_000009_A_000009_lat_04830_lon_00554_size_0025,WD_MERGE_2024-07-01---2024-07-08_duration_7_days_cluster_118_A0_000009_A_000009_lat_04830_lon_00554_size_0025.tif,2024-07-01,2024-07-08,52121,Chaumont,FRF24,Haute-Marne,49.0,391,156400.0,IOME2420215A__20240627__20240701,IOME2420215A,Chaumont,ICB,Inondations et/ou Coulées de Boue,2024-06-27,2024-07-01,4,7,4,7,11,False,True,True,1,7
WD_MERGE_2024-07-01---2024-07-08_duration_7_days_cluster_118_A0_000009_A_000009_lat_04830_lon_00554_size_0025,WD_MERGE_2024-07-01---2024-07-08_duration_7_days_cluster_118_A0_000009_A_000009_lat_04830_lon_00554_size_0025.tif,2024-07-01,2024-07-08,52177,Doulaincourt-Saucourt,FRF24,Haute-Marne,58.0,693,277200.0,IOME2420215A__20240627__20240701,IOME2420215A,Doulaincourt-Saucourt,ICB,Inondations et/ou Coulées de Boue,2024-06-27,2024-07-01,4,7,4,7,11,False,True,True,1,7
WD_MERGE_2024-07-01---2024-07-08_duration_7_days_cluster_118_A0_000009_A_000009_lat_04830_lon_00554_size_0025,WD_MERGE_2024-07-01---2024-07-08_duration_7_days_cluster_118_A0_000009_A_000009_lat_04830_lon_00554_size_0025.tif,2024-07-01,2024-07-08,52211,Froncles,FRF24,Haute-Marne,35.0,208,83200.0,IOME2420215A__20240627__20240701,IOME2420215A,Froncles,ICB,Inondations et/ou Coulées de Boue,2024-06-27,2024-07-01,4,7,4,7,11,False,True,True,1,7
