cod_commune,commune_name,n_flood_events,first_event,last_event
27587,Saint-Philbert-sur-Risle,5,1993-06-09,2001-03-27
27643,Tillières-sur-Avre,5,1993-01-10,2001-03-24
27655,Tourville-sur-Pont-Audemer,5,1998-06-06,2018-01-22
27665,Trouville-la-Haule,5,1993-06-09,2022-05-24
27666,La Vacherie,5,1983-08-19,2001-04-20
27701,Val-de-Reuil,5,1995-01-17,2021-06-22
28006,Amilly,5,1999-08-09,2018-06-11
28021,Bailleau-le-Pin,5,1987-09-01,2021-06-04
28023,Bailleau-Armenonville,5,1983-07-27,2025-02-11
28036,Berchères-sur-Vesgre,5,1999-12-25,2018-06-12
28088,Châteaudun,5,1995-01-17,2021-06-21
28134,Dreux,5,1995-01-17,2018-06-05
28140,Épernon,5,1989-08-07,2024-11-15
28188,Le Gué-de-Longroi,5,1983-07-27,2025-02-11
28191,Hanches,5,1989-08-07,2024-11-15
28209,Lèves,5,1995-01-17,2025-10-28
28214,La Loupe,5,1999-12-25,2025-10-28
28220,Luisant,5,1988-06-30,1999-12-29
28279,Nogent-le-Roi,5,1999-12-25,2024-11-15
28280,Nogent-le-Rotrou,5,1992-07-20,2001-01-06
28298,Pierres,5,1983-06-23,2025-04-04
28321,Rouvres,5,1999-12-25,2018-06-12
28344,Saint-Léger-des-Aubées,5,1983-07-27,2024-11-15
28352,Saint-Martin-de-Nigelles,5,1995-01-17,2024-11-15
28358,Saint-Prest,5,1995-01-17,2025-10-02
28405,Vert-en-Drouais,5,1993-01-10,2018-06-05
28422,Les Villages Vovéens,5,1999-12-25,2024-11-15
29007,Berrien,5,1990-02-12,2013-12-24
29023,Carantec,5,1990-02-12,1999-12-29
29030,Cléder,5,1993-06-08,2014-02-07
29038,Commana,5,1990-02-12,2020-05-09
29039,Concarneau,5,1991-07-05,2001-01-07
29041,Coray,5,1995-01-17,2004-08-15
29048,Edern,5,1990-02-12,2000-12-12
29055,Le Folgoët,5,1990-02-12,2022-05-24
29056,La Forest-Landerneau,5,1995-01-17,2014-02-07
29069,Guilers,5,1994-08-09,1999-12-29
29106,Landrévarzec,5,1991-07-05,2001-01-05
29120,Lanvéoc,5,1990-02-12,2012-11-23
29123,Lennon,5,1990-02-12,2000-12-14
29131,Locmélar,5,1990-02-12,2000-12-12
29133,Locquirec,5,1990-02-12,2001-02-07
29136,Locunolé,5,1990-02-12,2013-12-25
29139,Lopérec,5,1990-02-12,2018-06-09
29141,Loqueffret,5,1990-02-12,1999-12-29
29146,Melgven,5,1990-02-12,2014-02-12
29150,Moëlan-sur-Mer,5,1982-12-08,2000-12-14
29152,Motreff,5,1990-02-12,2013-12-24
29156,Pencran,5,1995-01-17,2014-02-07
29163,Pleyber-Christ,5,1995-01-17,2018-06-03
29170,Plomelin,5,1990-05-20,2022-05-20
29173,Plonéis,5,1990-05-20,2024-08-22
29174,Plonéour-Lanvern,5,1990-05-20,2014-02-12
29176,Plonévez-Porzay,5,1990-02-12,2000-12-12
29185,Plouescat,5,1990-02-12,1999-12-29
29205,Plounévézel,5,1990-02-12,2001-01-05
29207,Plourin-lès-Morlaix,5,1995-01-17,2018-06-03
29209,Plouvien,5,1995-01-17,2014-02-07
29210,Plouvorn,5,1989-05-21,1999-12-29
29236,Riec-sur-Bélon,5,1988-02-02,2000-12-12
29239,Roscoff,5,1993-06-08,2022-05-20
29243,Saint-Coulitz,5,1990-02-12,2013-12-25
29251,Saint-Jean-du-Doigt,5,1992-05-27,2016-05-26
29270,Saint-Urbain,5,1999-12-25,2012-11-23
2A008,Albitreccia,5,1993-10-31,2022-12-12
2A061,Carbini,5,1993-10-31,2017-01-23
2A098,Coti-Chiavari,5,2008-05-29,2022-12-12
2A103,Cuttoli-Corticchiato,5,1993-10-06,2022-12-12
2A271,Sarrola-Carcopino,5,2014-02-09,2022-12-12
2A279,Serriera,5,1992-10-20,2024-01-05
2A300,San-Gavino-di-Carbini,5,1993-10-31,2017-01-23
2A330,Ucciani,5,2014-02-09,2024-01-15
2B012,Altiani,5,1993-10-31,2022-05-24
2B050,Calvi,5,1987-01-14,2022-12-12
2B055,Campitello,5,1993-10-31,2014-11-28
2B075,Casevecchie,5,1989-09-01,2014-11-28
2B082,Castineta,5,1993-10-31,2016-11-24
2B110,Favalello,5,1989-09-01,2016-11-25
2B162,Moltifao,5,1992-10-20,2022-05-24
2B183,Ogliastro,5,1993-10-31,2022-05-20
2B213,Pianello,5,1993-10-31,2016-11-25
2B217,Piazzole,5,1993-10-31,2022-05-24
2B222,Pie-d'Orezza,5,1993-10-31,2022-05-24
2B225,Pietra-di-Verde,5,1993-10-31,2018-10-17
2B230,Piève,5,1994-11-04,2022-12-12
2B245,Porri,5,1989-09-01,2022-12-12
2B250,Prunelli-di-Casacconi,5,1993-10-31,2016-11-25
2B255,Quercitello,5,1993-10-31,2022-05-24
2B256,Rapaggio,5,1999-10-21,2022-05-24
2B257,Rapale,5,1993-10-31,2022-05-24
2B265,Rutali,5,1993-09-23,2016-11-25
2B277,Serra-di-Fiumorbo,5,1989-09-01,2021-10-05
2B293,Sant'Andréa-di-Cotone,5,1991-10-27,2006-09-14
2B306,Santa-Lucia-di-Mercurio,5,1993-10-31,2016-11-24
2B347,Vezzani,5,1994-11-04,2016-12-20
2B365,San-Gavino-di-Fiumorbo,5,1989-09-01,2006-09-14
30001,Aigaliers,5,1988-10-11,2022-05-20
30005,Aiguèze,5,1988-10-11,2022-05-20
30009,Alzon,5,1992-09-21,2022-05-20
30011,Les Angles,5,1987-08-24,2022-05-20
30017,Arrigas,5,1992-09-21,2022-05-20
30030,Baron,5,1994-10-19,2022-05-20
30031,La Bastide-d'Engras,5,1998-05-27,2023-01-02
30038,Bez-et-Esparon,5,1994-11-03,2022-05-20
30039,Bezouce,5,1987-08-24,2022-05-20
30058,La Cadière-et-Cambo,5,1994-11-03,2022-05-20
30067,La Capelle-et-Masmolène,5,1998-05-27,2022-05-20
30100,Cruviers-Lascours,5,1993-09-22,2022-05-20
30113,Fons-sur-Lussan,5,1993-09-22,2022-05-20
30124,Le Garn,5,1988-10-11,2022-05-20
30134,Issirac,5,1988-10-11,2022-05-20
30163,Mauressargues,5,1993-09-22,2022-05-20
30167,Meyrannes,5,1987-10-29,2022-05-20
30182,Montpezat,5,1988-10-03,2022-05-20
30185,Mus,5,1988-10-03,2022-05-20
30191,Orsan,5,1994-10-19,2022-05-20
30199,Pommiers,5,1994-11-03,2022-05-20
30219,Rogues,5,1994-11-03,2022-05-20
30233,Saint-Bauzély,5,1988-10-03,2022-05-20
30235,Saint-Bonnet-du-Gard,5,1987-08-24,2022-05-20
30246,Sainte-Croix-de-Caderle,5,1994-11-03,2022-05-20
30249,Saint-Dionisy,5,1988-10-03,2022-05-20
30252,Saint-Félix-de-Pallières,5,1994-11-03,2022-05-20
30287,Saint-Michel-d'Euzet,5,1997-10-06,2022-05-20
30315,Saze,5,1987-08-24,2022-05-20
30316,Sénéchas,5,1995-10-03,2022-05-20
30335,Vabres,5,1994-11-03,2022-05-20
31009,Antichan-de-Frontignes,5,1999-12-25,2023-07-18
31013,Ardiège,5,1999-12-25,2025-07-21
31027,Auribail,5,1998-07-02,2022-05-20
31028,Aurignac,5,1999-12-25,2022-05-20
31041,Bagiry,5,1999-12-25,2023-10-05
31042,Bagnères-de-Luchon,5,1995-06-27,2022-05-20
31045,Barbazan,5,1999-12-25,2022-05-20
31059,Belbèze-en-Comminges,5,1999-12-25,2022-05-20
31063,Benque,5,1999-12-25,2022-05-20
31074,Bonrepos-Riquet,5,1991-09-11,2022-05-20
31075,Bonrepos-sur-Aussonnelle,5,1999-12-25,2022-05-20
31082,Bourg-Saint-Bernard,5,1989-08-07,2025-07-01
31086,Bouzin,5,1999-12-25,2022-05-20
31088,Brax,5,1989-08-07,2022-05-20
31098,Cadours,5,1999-09-24,2022-05-20
31102,Cambiac,5,1996-07-29,2022-05-20
31119,Castelnau-Picampeau,5,1998-07-02,2022-05-20
31121,Castéra-Vignoles,5,1998-07-02,2022-05-20
31126,Caubiac,5,1999-09-24,2022-05-20
31132,Cazaux-Layrisse,5,1992-10-04,2022-05-20
31139,Chaum,5,1999-12-25,2022-05-20
31141,Ciadoux,5,1998-07-02,2025-07-01
31151,Corronsac,5,1993-06-21,2022-05-20
31153,Couladère,5,1988-06-17,2022-05-20
31168,Eoux,5,1999-12-25,2022-05-20
31169,Escalquens,5,1983-08-16,2022-05-20
31173,Esperce,5,1999-12-25,2022-05-20
31175,Estancarbon,5,1999-12-25,2022-05-20
31181,Le Fauga,5,1998-07-02,2022-05-20
31182,Fenouillet,5,1999-12-25,2022-05-20
31192,Fourquevaux,5,1996-07-27,2022-05-20
31200,Frontignan-de-Comminges,5,1999-12-25,2023-07-18
31217,Génos,5,1999-12-25,2023-07-18
31224,Gourdan-Polignan,5,1999-12-25,2022-05-20
31239,L'Isle-en-Dodon,5,1999-12-25,2022-05-20
31240,Issus,5,1998-07-02,2022-05-20
31243,Juzes,5,1998-07-02,2022-05-20
31249,Labastide-Beauvoir,5,1996-07-29,2022-05-20
31250,Labastide-Clermont,5,1998-07-02,2022-05-20
31251,Labastide-Paumès,5,1999-12-25,2022-05-20
31252,Labastide-Saint-Sernin,5,1992-06-09,2022-05-20
31256,Labruyère-Dorsa,5,1998-07-02,2022-05-20
31261,Lafitte-Vigordane,5,1998-07-02,2022-05-20
31269,Lamasquère,5,1999-12-25,2022-05-20
31273,Lapeyrouse-Fossat,5,1996-07-27,2023-10-20
31282,Launaguet,5,1989-08-07,2022-05-20
31284,Lauzerville,5,1996-07-27,2022-05-20
31286,Lavelanet-de-Comminges,5,1999-12-25,2022-05-20
31287,Lavernose-Lacasse,5,1999-12-25,2025-06-11
31293,Lespinasse,5,1993-12-23,2022-05-20
31297,Lévignac,5,1988-06-17,2022-05-20
31303,Longages,5,1999-12-25,2022-05-20
31314,Mancioux,5,1999-12-25,2022-05-20
31318,Marignac-Laspeyres,5,1999-12-25,2025-07-21
31323,Martres-de-Rivière,5,1999-12-25,2025-07-21
31327,Mauran,5,1999-12-25,2022-05-24
31354,Monestrol,5,1998-07-02,2022-05-20
31367,Montclar-de-Comminges,5,1999-12-25,2022-05-20
31368,Montclar-Lauragais,5,1998-07-02,2022-05-20
31370,Montégut-Bourjac,5,1998-07-02,2022-05-20
31374,Montesquieu-Lauragais,5,1994-04-24,2022-05-20
31375,Montesquieu-Volvestre,5,1999-12-25,2022-05-20
31380,Montgeard,5,1996-07-29,2022-05-20
31383,Montjoire,5,1994-07-31,2022-05-20
31387,Montoussin,5,1998-07-02,2022-05-20
31390,Montréjeau,5,1999-12-25,2022-05-20
31391,Montsaunès,5,1999-12-25,2023-10-20
31392,Mourvilles-Basses,5,1996-07-27,2022-05-20
31396,Nailloux,5,1996-07-29,2022-05-20
31402,Odars,5,1996-07-27,2022-05-20
31409,Péchabou,5,1992-06-09,2022-05-20
31413,Pelleport,5,1999-09-24,2022-05-20
31416,Peyssies,5,1998-07-02,2022-05-20
31426,Pointis-de-Rivière,5,1999-12-25,2022-05-20
31428,Polastron,5,1999-12-25,2025-07-21
31430,Ponlat-Taillebourg,5,1999-12-25,2022-05-20
31436,Pouy-de-Touges,5,1998-07-02,2022-05-20
31443,Puymaurin,5,1999-12-25,2022-05-20
31446,Ramonville-Saint-Agne,5,1983-08-16,2022-05-20
31450,Renneville,5,1996-07-29,2022-05-20
31453,Rieumajou,5,1998-07-02,2022-05-20
31454,Rieumes,5,1995-07-13,2022-05-20
31458,Roques,5,1999-12-25,2022-05-20
31460,Roquettes,5,1993-09-22,2022-05-20
31466,Saiguède,5,1999-12-25,2022-05-20
31468,Saint-André,5,1999-12-25,2022-05-20
31471,Saint-Béat-Lez,5,1999-12-25,2022-05-20
31475,Saint-Clar-de-Rivière,5,1993-09-22,2022-05-20
31488,Saint-Jean,5,1996-07-27,2022-05-20
31490,Saint-Jory,5,1999-12-25,2022-05-20
31492,Saint-Julien-sur-Garonne,5,1993-09-22,2022-05-20
31494,Saint-Laurent,5,1998-07-02,2022-05-20
31512,Saint-Pierre-de-Lages,5,1996-07-27,2022-05-20
31520,Sajas,5,1999-12-25,2022-05-20
31526,La Salvetat-Saint-Gilles,5,1999-12-25,2022-05-20
31528,Saman,5,1999-12-25,2025-07-01
31534,Saussens,5,1996-07-27,2022-05-20
31535,Sauveterre-de-Comminges,5,1999-12-25,2025-07-21
31538,Savères,5,1998-07-02,2022-05-20
31540,Ségreville,5,1996-07-29,2022-05-20
31543,Sénarens,5,1998-07-02,2022-05-20
31569,Vaudreuille,5,1998-05-30,2022-05-20
31575,Vieille-Toulouse,5,1992-06-09,2022-05-20
31576,Vieillevigne,5,1996-07-29,2022-05-20
31579,Villariès,5,1990-05-08,2022-05-20
31581,Villaudric,5,1999-12-25,2022-05-20
31585,Villeneuve-de-Rivière,5,1996-07-26,2022-05-20
32001,Aignan,5,1983-07-17,2023-08-23
32018,Aurimont,5,1999-08-04,2018-06-11
32019,Auterive,5,1989-08-07,2014-01-26
32021,Avensac,5,1993-07-05,2018-06-13
32031,Bascous,5,1999-07-12,2024-07-10
32043,Belmont,5,1983-07-17,2023-08-23
32057,Blaziert,5,1993-07-05,2022-09-30
32060,Boucagnères,5,1993-05-11,2024-08-22
32063,Bouzon-Gellenave,5,1983-07-17,2023-10-20
32064,Bretagne-d'Armagnac,5,1999-12-25,2024-07-10
32075,Cassaigne,5,1999-12-25,2023-08-23
32085,Castet-Arrouy,5,1988-06-17,2023-08-23
32096,Cazaubon,5,1993-07-05,2009-01-27
32112,Crastes,5,1999-08-04,2009-01-27
32115,Dému,5,1999-12-25,2023-08-23
32127,Estang,5,1997-08-18,2022-05-20
32155,Le Houga,5,1983-06-25,2009-01-27
32161,Izotges,5,1983-07-17,2018-06-14
32182,Lahas,5,1988-05-25,2018-06-10
32221,Lussan,5,1989-08-07,2009-01-27
32222,Magnan,5,1983-06-25,2009-01-27
32253,Miradoux,5,1988-06-17,2023-08-23
32268,Monferran-Savès,5,1988-05-25,2018-05-08
32282,Montégut,5,1999-09-24,2023-11-07
32285,Montesquiou,5,1999-12-25,2020-08-12
32286,Montestruc-sur-Gers,5,1999-07-27,2018-05-30
32298,Nougaroulet,5,1999-08-04,2009-01-27
32300,Orbessan,5,1995-07-02,2024-08-22
32313,Pessoulens,5,1983-07-17,2015-08-31
32315,Peyrusse-Grande,5,1983-07-17,2020-12-30
32320,Plieux,5,1988-06-17,2023-08-23
32346,Roquebrune,5,1989-08-07,2018-06-02
32358,Saint-Antoine,5,1999-12-25,2023-08-23
32361,Saint-Arroman,5,1999-12-25,2014-05-25
32368,Sainte-Christie,5,1983-06-25,2023-08-23
32370,Saint-Clar,5,1988-06-17,2018-07-20
32374,Saint-Élix-d'Astarac,5,1999-12-25,2023-08-23
32377,Saint-Georges,5,1999-09-24,2018-06-10
32382,Saint-Jean-Poutge,5,1993-05-11,2014-01-26
32387,Saint-Loube,5,1999-12-25,2018-06-10
32390,Saint-Martin-d'Armagnac,5,1993-06-22,2023-08-23
32398,Saint-Mont,5,1999-12-25,2023-08-23
32404,Saint-Puy,5,1999-07-31,2018-05-30
32408,Salles-d'Armagnac,5,1983-06-25,2022-12-14
32412,Saramon,5,1999-12-25,2018-06-11
32426,Seissan,5,1993-07-05,2009-01-27
32433,Simorre,5,1999-12-25,2018-06-11
32461,Verlus,5,1999-12-25,2023-10-20
33002,Aillas,5,1982-12-08,2022-05-20
33010,Arcins,5,1982-12-08,2022-05-24
33014,Les Artigues-de-Lussac,5,1983-07-16,2022-05-20
33018,Val de Virvée,5,1992-08-08,2022-05-20
33027,Barie,5,1982-12-08,2022-05-20
33028,Baron,5,1982-12-08,2022-05-20
33034,Bayas,5,1982-12-08,2022-05-20
33037,Beautiran,5,1982-12-08,2022-05-24
33043,Bellebat,5,1991-08-31,2022-05-20
33044,Bellefond,5,1991-08-31,2022-05-20
33046,Bernos-Beaulac,5,1999-12-25,2022-05-20
33050,Bieujac,5,1982-12-08,2022-05-20
33055,Blaignan-Prignac,5,1982-12-08,2022-05-20
33057,Blasimon,5,1983-07-26,2022-05-20
33064,Bossugan,5,1983-07-26,2022-05-20
33073,Braud-et-Saint-Louis,5,1982-12-08,2022-05-20
33074,Brouqueyran,5,1982-12-08,2022-05-20
33077,Cabanac-et-Villagrains,5,1982-12-08,2022-05-20
33079,Cadarsac,5,1982-12-08,2022-05-20
33086,Camiac-et-Saint-Denis,5,1982-12-08,2022-05-20
33088,Camps-sur-l'Isle,5,1982-12-08,2022-05-20
33089,Campugnan,5,1982-12-08,2022-05-20
33098,Cardan,5,1982-12-08,2022-05-20
33102,Casseuil,5,1982-12-08,2022-05-20
33120,Cérons,5,1982-12-08,2022-05-20
33127,Civrac-sur-Dordogne,5,1983-07-26,2022-05-20
33130,Coimères,5,1982-12-08,2022-05-20
33134,Couquèques,5,1982-12-08,2022-05-20
33135,Courpiac,5,1983-07-26,2022-05-20
33148,Dardenac,5,1982-12-08,2022-05-20
33152,Donzac,5,1982-12-08,2022-05-20
33157,Espiet,5,1982-12-08,2022-05-20
33158,Les Esseintes,5,1982-12-08,2022-05-20
33166,Le Fieu,5,1982-12-08,2022-05-20
33169,Floudès,5,1982-12-08,2022-05-20
33171,Fossès-et-Baleyssac,5,1982-12-08,2022-05-20
33196,Guillac,5,1982-12-08,2022-05-20
33197,Guillos,5,1982-12-08,2022-05-20
33204,Hure,5,1982-12-08,2022-05-20
33205,Illats,5,1982-12-08,2022-05-20
33209,Jugazan,5,1982-12-08,2022-05-20
33210,Juillac,5,1993-12-24,2022-05-20
33222,Lalande-de-Pomerol,5,1982-12-08,2022-05-20
33228,Lansac,5,1982-12-08,2022-05-20
33241,Lestiac-sur-Garonne,5,1982-12-08,2022-05-20
33250,Loubens,5,1982-12-08,2022-05-20
33252,Loupes,5,1982-12-08,2022-05-20
33257,Lugaignac,5,1982-12-08,2022-05-20
33263,Madirac,5,1982-12-08,2022-05-20
33266,Marcenais,5,1988-06-16,2022-05-20
33272,Marsas,5,1988-06-16,2022-05-20
33280,Mazion,5,1982-12-08,2022-05-20
33282,Mérignas,5,1983-07-26,2022-05-20
33283,Mesterrieux,5,1988-05-14,2022-05-20
33289,Monségur,5,1988-05-14,2022-05-20
33292,Montignac,5,1983-07-26,2022-05-20
33297,Moulis-en-Médoc,5,1982-12-08,2022-05-20
33303,Nérigean,5,1982-12-08,2022-05-20
33305,Le Nizan,5,1983-07-16,2022-05-20
33312,Parempuyre,5,1999-12-25,2022-09-30
33319,Pessac-sur-Dordogne,5,1993-12-24,2022-05-20
33324,Pineuilh,5,1993-12-23,2022-05-20
33326,Pleine-Selve,5,1982-12-08,2022-05-20
33332,Porchères,5,1982-12-08,2022-05-20
33339,Prignac-et-Marcamps,5,1982-12-08,2022-05-24
33341,Pugnac,5,1982-12-08,2022-05-20
33342,Puisseguin,5,1983-07-16,2022-05-20
33351,Reignac,5,1982-12-08,2022-05-20
33359,Roquebrune,5,1988-06-13,2022-05-20
33370,Saint-Androny,5,1982-12-08,2022-05-20
33376,Saint-Aubin-de-Médoc,5,1993-12-24,2022-05-20
33379,Saint-Brice,5,1991-08-31,2022-05-20
33383,Saint-Christoly-Médoc,5,1982-12-08,2022-05-20
33385,Saint-Christophe-de-Double,5,1982-12-08,2022-05-20
33390,Sainte-Colombe,5,1983-07-26,2022-05-20
33396,Saint-Étienne-de-Lisse,5,1991-08-31,2022-05-20
33398,Saint-Exupéry,5,1982-12-08,2022-05-20
33402,Sainte-Foy-la-Grande,5,1993-12-24,2022-12-14
33412,Saint-Germain-d'Esteuil,5,1982-12-08,2022-05-20
33417,Sainte-Hélène,5,1982-12-08,2022-05-20
33425,Saint-Laurent-d'Arce,5,1993-12-24,2022-09-30
33432,Saint-Loubert,5,1982-12-08,2022-05-20
33439,Saint-Mariens,5,1988-06-16,2022-05-20
33442,Saint-Martin-de-Laye,5,1982-12-08,2022-05-20
33458,Saint-Paul,5,1982-12-08,2022-05-20
33461,Saint-Philippe-d'Aiguille,5,1983-07-26,2022-05-20
33462,Saint-Philippe-du-Seignal,5,1999-12-25,2022-12-14
33468,Sainte-Radegonde,5,1997-05-16,2022-05-20
33475,Saint-Seurin-de-Bourg,5,1982-12-08,2022-05-20
33476,Saint-Seurin-de-Cadourne,5,1982-12-08,2022-05-20
33477,Saint-Seurin-de-Cursac,5,1982-12-08,2022-05-20
33479,Saint-Sève,5,1982-12-08,2022-05-20
33488,Saint-Vincent-de-Pertignas,5,1983-07-26,2022-05-20
33490,Saint-Vivien-de-Médoc,5,1982-12-08,2022-05-20
33491,Saint-Vivien-de-Monségur,5,1988-05-14,2022-05-20
33492,Saint-Yzan-de-Soudiac,5,1988-06-16,2022-05-20
33494,Salaunes,5,1982-12-08,2022-05-20
33498,Salles,5,1999-12-25,2022-05-20
33503,Saumos,5,1982-12-08,2022-05-20
33508,Savignac,5,1982-12-08,2022-05-20
33510,Semens,5,1990-02-11,2022-05-20
33517,Soussans,5,1982-12-08,2022-05-20
33530,Teuillac,5,1982-12-08,2022-05-20
33538,Valeyrac,5,1982-12-08,2025-02-11
33542,Vérac,5,1982-12-08,2022-05-20
33545,Vertheuil,5,1982-12-08,2022-05-20
33547,Villandraut,5,1993-12-24,2022-05-20
33549,Villenave-de-Rions,5,1982-12-08,2022-05-20
33552,Virelade,5,1982-12-08,2022-05-20
33555,Marcheprime,5,1982-12-08,2022-05-20
34006,Aigne,5,1997-06-01,2022-05-20
34030,Berlou,5,1987-10-02,2022-05-20
34050,Candillargues,5,1994-10-17,2022-05-20
34053,Carlencas-et-Levas,5,1987-10-09,2022-05-20
34054,Cassagnoles,5,1995-12-15,2022-05-20
34071,Ceilhes-et-Rocozels,5,1992-09-26,2023-10-05
34085,Coulobres,5,1996-01-28,2022-05-20
34096,Faugères,5,1995-12-15,2022-05-20
34109,Gabian,5,1996-01-28,2022-05-20
34112,Garrigues,5,1992-09-21,2022-05-20
34131,Lauret,5,1990-10-12,2022-05-20
34149,Margon,5,1996-01-28,2022-05-20
34152,Mas-de-Londres,5,2005-09-06,2023-12-12
34156,Mérifons,5,1996-01-28,2022-05-20
34159,Mireval,5,1997-12-16,2022-05-20
34176,Mudaison,5,1994-10-17,2022-05-20
34180,Nébian,5,1990-10-23,2022-05-20
34181,Neffiès,5,1996-01-28,2022-05-20
34184,Nizas,5,1989-09-19,2022-05-20
34188,Olmet-et-Villecun,5,1996-01-28,2022-05-20
34190,Oupia,5,1997-06-01,2022-05-20
34196,Pégairolles-de-l'Escalette,5,1992-09-21,2022-05-20
34204,Plaissan,5,2002-12-11,2022-05-20
34206,Poilhes,5,1987-10-02,2022-05-20
34208,Popian,5,2002-12-12,2022-05-20
34215,Pouzols,5,2002-12-10,2022-05-20
34243,Saint-Bauzille-de-Putois,5,1994-10-17,2022-05-24
34249,Saint-Drézéry,5,2003-09-22,2022-12-14
34253,Saint-Félix-de-l'Héras,5,1992-09-21,2022-05-20
34262,Saint-Guiraud,5,1989-09-19,2022-05-20
34263,Saint-Hilaire-de-Beauvoir,5,2003-11-16,2022-12-14
34264,Saint-Jean-de-Buèges,5,1994-10-17,2022-05-24
34266,Saint-Jean-de-Cuculles,5,1994-10-17,2022-12-15
34269,Saint-Jean-de-Minervois,5,1987-10-02,2022-05-20
34291,Saint-Vincent-d'Olargues,5,1995-12-15,2022-05-20
34295,Saussan,5,2002-12-11,2022-05-20
34307,Sussargues,5,1987-10-28,2022-05-20
34314,Le Triadou,5,2005-09-06,2022-12-14
34331,Verreries-de-Moussans,5,1995-12-15,2022-05-20
35028,Boistrudan,5,1995-01-17,2025-07-01
35106,Ercé-en-Lamée,5,1983-07-31,2022-05-20
35109,Étrelles,5,1983-07-31,2022-05-20
35118,Gahard,5,1999-12-25,2018-06-04
35167,Martigné-Ferchaud,5,1995-01-17,2024-07-10
35197,Mouazé,5,1988-01-25,2025-02-12
35201,Muel,5,1995-01-17,2018-06-08
35219,Pipriac,5,1994-07-18,2024-07-10
35221,Pléchâtel,5,1995-01-17,2025-02-12
35222,Pleine-Fougères,5,1995-01-17,2000-05-06
35237,Renac,5,1995-01-17,2025-02-12
35240,Le Rheu,5,1995-01-17,2025-02-12
35274,Saint-Germain-sur-Ille,5,1995-01-17,2025-02-12
35281,Saint-Jacques-de-la-Lande,5,1993-06-08,2025-02-12
35285,Saint-Just,5,1990-05-21,2025-02-12
35294,Sainte-Marie,5,1995-01-17,2025-02-12
35318,Saint-Thual,5,1995-07-01,2018-06-08
35328,Sixt-sur-Aff,5,1995-01-17,2025-03-24
35345,Trévérien,5,1995-07-01,2014-07-24
35352,Vern-sur-Seiche,5,1995-01-17,2025-04-04
36004,Anjouin,5,1982-12-08,2022-05-20
36005,Ardentes,5,1999-12-25,2024-08-22
36010,Azay-le-Ferron,5,1999-12-25,2024-08-22
36011,Bagneux,5,1982-12-08,2022-05-20
36027,Brives,5,1982-12-08,2022-05-20
36035,Chaillac,5,1999-12-25,2024-06-04
36040,La Chapelle-Orthemale,5,1982-12-08,2022-05-20
36055,Clion,5,1982-12-08,2024-06-19
36059,Condé,5,1982-12-08,2024-08-22
36062,Cuzion,5,1982-12-08,2022-05-20
36068,Dun-le-Poëlier,5,1982-12-08,2022-05-20
36076,Fontgombault,5,1982-12-08,2022-05-20
36077,Fontguenand,5,1982-12-08,2022-05-20
36088,Issoudun,5,1982-12-08,2022-05-20
36092,Langé,5,1982-12-08,2024-04-18
36106,Luzeret,5,1982-12-08,2022-05-20
36109,Le Magny,5,1982-12-08,2022-05-20
36113,Martizay,5,1982-12-08,2024-04-18
36115,Menetou-sur-Nahon,5,1982-12-08,2024-06-04
36127,Montgivray,5,1982-12-08,2022-05-20
36131,Mosnay,5,1982-12-08,2022-05-20
36139,Neuillay-les-Bois,5,1982-12-08,2024-04-18
36154,Le Pêchereau,5,1982-11-06,2008-05-27
36168,Prissac,5,1982-11-06,2024-04-18
36171,Reuilly,5,1982-11-06,2022-05-20
36178,Saint-Aigny,5,1982-11-06,2016-05-31
36185,Saint-Christophe-en-Bazelle,5,1982-11-06,2016-06-06
36194,Saint-Genou,5,1982-11-06,2024-04-18
36197,Saint-Hilaire-sur-Benaize,5,1982-11-06,2024-04-18
36220,Thenay,5,1982-11-06,2008-05-28
36224,Tournon-Saint-Martin,5,1982-11-06,2016-06-06
36232,Vendœuvres,5,1982-11-06,2024-04-18
36233,La Vernelle,5,1982-11-06,2016-06-06
36248,Vouillon,5,1982-11-06,2016-06-01
37006,Artannes-sur-Indre,5,1982-12-08,2022-05-20
37008,Athée-sur-Cher,5,1982-12-08,2024-10-22
37018,Ballan-Miré,5,1982-12-08,2022-05-20
37019,Barrou,5,1982-12-08,2024-04-18
37027,Bléré,5,1982-12-08,2016-06-05
37042,Candes-Saint-Martin,5,1982-12-08,2024-04-18
37048,Chambon,5,1982-12-08,2024-04-18
37050,Chambray-lès-Tours,5,1983-07-26,2001-08-29
37052,Chançay,5,1999-08-04,2018-06-11
37066,Chédigny,5,1982-12-08,2024-04-18
37067,Cheillé,5,1982-12-08,2022-05-20
37091,La Croix-en-Touraine,5,1982-12-08,2018-06-11
37115,Descartes,5,1982-12-08,2024-04-18
37145,Marcé-sur-Esves,5,1982-12-08,2008-05-31
37156,Montlouis-sur-Loire,5,1983-06-21,2022-09-30
37157,Montrésor,5,1999-12-25,2024-04-18
37168,Neuilly-le-Brignon,5,1982-12-08,2022-05-20
37176,Noyant-de-Touraine,5,1982-12-08,1999-12-29
37183,Perrusson,5,1982-12-08,2024-10-22
37195,La Riche,5,1982-12-08,2021-06-21
37210,Saint-Benoît-la-Forêt,5,1982-12-08,2013-06-19
37216,Saint-Épain,5,1982-12-08,1999-12-29
37225,Saint-Martin-le-Beau,5,1982-12-08,2018-06-11
