jrc_event_id,gaspar_event_uid,cod_nat_catnat,jrc_start_date,jrc_end_date,gaspar_start_date,gaspar_end_date,matched_communes,exact_date_commune_matches,start_end_window_unit_matches,cross_start_end_window_unit_matches,expanded_interval_overlap_unit_matches,mean_abs_start_diff_days,mean_abs_end_diff_days,mean_total_abs_date_diff_days,min_total_abs_date_diff_days,max_interval_overlap_days,jrc_event_start_date,jrc_event_end_date,jrc_total_communes,jrc_total_nuts3,jrc_total_departments,gaspar_event_start_date,gaspar_event_end_date,gaspar_total_communes,gaspar_total_departments,jrc_match_share,gaspar_match_share,gaspar_match_rank
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2411920A__20231211__20231214,IOME2411920A,2023-11-27,2023-12-25,2023-12-11,2023-12-14,1,0,0,0,1,14.0,11.0,25.0,25,4,2023-11-27,2023-12-25,1491,44,44,2023-12-11,2023-12-14,1,1,0.0006706908115358819,1.0,1
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2403657A__20231214__20231216,IOME2403657A,2023-11-27,2023-12-25,2023-12-14,2023-12-16,1,0,0,0,1,17.0,9.0,26.0,26,3,2023-11-27,2023-12-25,1491,44,44,2023-12-14,2023-12-16,1,1,0.0006706908115358819,1.0,1
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2407754A__20231130__20231202,IOME2407754A,2023-11-27,2023-12-25,2023-11-30,2023-12-02,1,0,0,0,1,3.0,23.0,26.0,26,3,2023-11-27,2023-12-25,1491,44,44,2023-11-30,2023-12-02,1,1,0.0006706908115358819,1.0,1
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2410378A__20231211__20231213,IOME2410378A,2023-11-27,2023-12-25,2023-12-11,2023-12-13,1,0,0,0,1,14.0,12.0,26.0,26,3,2023-11-27,2023-12-25,1491,44,44,2023-12-11,2023-12-13,1,1,0.0006706908115358819,1.0,1
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2411920A__20231211__20231213,IOME2411920A,2023-11-27,2023-12-25,2023-12-11,2023-12-13,1,0,0,0,1,14.0,12.0,26.0,26,3,2023-11-27,2023-12-25,1491,44,44,2023-12-11,2023-12-13,1,1,0.0006706908115358819,1.0,1
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2411920A__20231213__20231215,IOME2411920A,2023-11-27,2023-12-25,2023-12-13,2023-12-15,1,0,0,0,1,16.0,10.0,26.0,26,3,2023-11-27,2023-12-25,1491,44,44,2023-12-13,2023-12-15,1,1,0.0006706908115358819,1.0,1
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2415880A__20231214__20231216,IOME2415880A,2023-11-27,2023-12-25,2023-12-14,2023-12-16,1,0,0,0,1,17.0,9.0,26.0,26,3,2023-11-27,2023-12-25,1491,44,44,2023-12-14,2023-12-16,1,1,0.0006706908115358819,1.0,1
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2407754A__20231130__20231201,IOME2407754A,2023-11-27,2023-12-25,2023-11-30,2023-12-01,1,0,0,0,1,3.0,24.0,27.0,27,2,2023-11-27,2023-12-25,1491,44,44,2023-11-30,2023-12-01,1,1,0.0006706908115358819,1.0,1
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2407754A__20231130__20231216,IOME2407754A,2023-11-27,2023-12-25,2023-11-30,2023-12-16,1,0,0,0,1,3.0,9.0,12.0,12,17,2023-11-27,2023-12-25,1491,44,44,2023-11-30,2023-12-16,3,1,0.0006706908115358819,0.3333333333333333,1
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2407754A__20231212__20231214,IOME2407754A,2023-11-27,2023-12-25,2023-12-12,2023-12-14,1,0,0,0,1,15.0,11.0,26.0,26,3,2023-11-27,2023-12-25,1491,44,44,2023-12-12,2023-12-14,3,1,0.0006706908115358819,0.3333333333333333,1
WD_MERGE_2020-02-10---2020-04-13_duration_63_days_cluster_376_A0_002105_A_002662_lat_05130_lon_-0049_size_0424,INTE2016904A__20200301__20200306,INTE2016904A,2020-02-10,2020-04-13,2020-03-01,2020-03-06,1,0,0,0,1,20.0,38.0,58.0,58,6,2020-02-10,2020-04-13,1557,32,32,2020-03-01,2020-03-06,1,1,0.0006422607578676942,1.0,1
WD_MERGE_2020-02-10---2020-04-13_duration_63_days_cluster_376_A0_002105_A_002662_lat_05130_lon_-0049_size_0424,INTE2010310A__20200310__20200313,INTE2010310A,2020-02-10,2020-04-13,2020-03-10,2020-03-13,1,0,0,0,1,29.0,31.0,60.0,60,4,2020-02-10,2020-04-13,1557,32,32,2020-03-10,2020-03-13,1,1,0.0006422607578676942,1.0,1
WD_MERGE_2020-02-10---2020-04-13_duration_63_days_cluster_376_A0_002105_A_002662_lat_05130_lon_-0049_size_0424,INTE2014521A__20200301__20200303,INTE2014521A,2020-02-10,2020-04-13,2020-03-01,2020-03-03,1,0,0,0,1,20.0,41.0,61.0,61,3,2020-02-10,2020-04-13,1557,32,32,2020-03-01,2020-03-03,1,1,0.0006422607578676942,1.0,1
WD_MERGE_2020-02-10---2020-04-13_duration_63_days_cluster_376_A0_002105_A_002662_lat_05130_lon_-0049_size_0424,INTE2019260A__20200301__20200303,INTE2019260A,2020-02-10,2020-04-13,2020-03-01,2020-03-03,1,0,0,0,1,20.0,41.0,61.0,61,3,2020-02-10,2020-04-13,1557,32,32,2020-03-01,2020-03-03,1,1,0.0006422607578676942,1.0,1
WD_MERGE_2020-02-10---2020-04-13_duration_63_days_cluster_376_A0_002105_A_002662_lat_05130_lon_-0049_size_0424,INTE2027600A__20200212__20200214,INTE2027600A,2020-02-10,2020-04-13,2020-02-12,2020-02-14,1,0,0,0,1,2.0,59.0,61.0,61,3,2020-02-10,2020-04-13,1557,32,32,2020-02-12,2020-02-14,1,1,0.0006422607578676942,1.0,1
WD_MERGE_2020-02-10---2020-04-13_duration_63_days_cluster_376_A0_002105_A_002662_lat_05130_lon_-0049_size_0424,INTE2023938A__20200301__20200302,INTE2023938A,2020-02-10,2020-04-13,2020-03-01,2020-03-02,1,0,0,0,1,20.0,42.0,62.0,62,2,2020-02-10,2020-04-13,1557,32,32,2020-03-01,2020-03-02,1,1,0.0006422607578676942,1.0,1
WD_MERGE_2020-02-10---2020-04-13_duration_63_days_cluster_376_A0_002105_A_002662_lat_05130_lon_-0049_size_0424,INTE2027600A__20200201__20200709,INTE2027600A,2020-02-10,2020-04-13,2020-02-01,2020-07-09,1,0,0,0,1,9.0,87.0,96.0,96,64,2020-02-10,2020-04-13,1557,32,32,2020-02-01,2020-07-09,1,1,0.0006422607578676942,1.0,1
WD_MERGE_2020-02-10---2020-04-13_duration_63_days_cluster_376_A0_002105_A_002662_lat_05130_lon_-0049_size_0424,INTE2023938A__20200305__20200305,INTE2023938A,2020-02-10,2020-04-13,2020-03-05,2020-03-05,1,0,0,0,1,24.0,39.0,63.0,63,1,2020-02-10,2020-04-13,1557,32,32,2020-03-05,2020-03-05,2,1,0.0006422607578676942,0.5,1
WD_MERGE_2018-02-05---2018-03-12_duration_35_days_cluster_362_A0_000772_A_001006_lat_04696_lon_00126_size_0284,INTE1831446A__20180204__20180216,INTE1831446A,2018-02-05,2018-03-12,2018-02-04,2018-02-16,1,0,0,0,1,1.0,24.0,25.0,25,12,2018-02-05,2018-03-12,1647,48,48,2018-02-04,2018-02-16,1,1,0.0006071645415907711,1.0,1
WD_MERGE_2018-02-05---2018-03-12_duration_35_days_cluster_362_A0_000772_A_001006_lat_04696_lon_00126_size_0284,INTE2010310A__20180208__20180218,INTE2010310A,2018-02-05,2018-03-12,2018-02-08,2018-02-18,1,0,0,0,1,3.0,22.0,25.0,25,11,2018-02-05,2018-03-12,1647,48,48,2018-02-08,2018-02-18,1,1,0.0006071645415907711,1.0,1
WD_MERGE_2018-02-05---2018-03-12_duration_35_days_cluster_362_A0_000772_A_001006_lat_04696_lon_00126_size_0284,INTE1824833A__20180131__20180201,INTE1824833A,2018-02-05,2018-03-12,2018-01-31,2018-02-01,1,0,0,0,1,5.0,39.0,44.0,44,0,2018-02-05,2018-03-12,1647,48,48,2018-01-31,2018-02-01,1,1,0.0006071645415907711,1.0,1
WD_MERGE_2018-02-05---2018-03-12_duration_35_days_cluster_362_A0_000772_A_001006_lat_04696_lon_00126_size_0284,INTE1810998A__20180126__20180205,INTE1810998A,2018-02-05,2018-03-12,2018-01-26,2018-02-05,1,0,0,0,1,10.0,35.0,45.0,45,1,2018-02-05,2018-03-12,1647,48,48,2018-01-26,2018-02-05,1,1,0.0006071645415907711,1.0,1
WD_MERGE_2018-02-05---2018-03-12_duration_35_days_cluster_362_A0_000772_A_001006_lat_04696_lon_00126_size_0284,INTE1928835A__20180121__20180205,INTE1928835A,2018-02-05,2018-03-12,2018-01-21,2018-02-05,1,0,0,0,1,15.0,35.0,50.0,50,1,2018-02-05,2018-03-12,1647,48,48,2018-01-21,2018-02-05,1,1,0.0006071645415907711,1.0,1
WD_MERGE_2018-02-05---2018-03-12_duration_35_days_cluster_362_A0_000772_A_001006_lat_04696_lon_00126_size_0284,INTE1824833A__20180127__20180129,INTE1824833A,2018-02-05,2018-03-12,2018-01-27,2018-01-29,1,0,0,0,1,9.0,42.0,51.0,51,0,2018-02-05,2018-03-12,1647,48,48,2018-01-27,2018-01-29,1,1,0.0006071645415907711,1.0,1
WD_MERGE_2018-02-05---2018-03-12_duration_35_days_cluster_362_A0_000772_A_001006_lat_04696_lon_00126_size_0284,INTE1835008A__20180127__20180129,INTE1835008A,2018-02-05,2018-03-12,2018-01-27,2018-01-29,1,0,0,0,1,9.0,42.0,51.0,51,0,2018-02-05,2018-03-12,1647,48,48,2018-01-27,2018-01-29,1,1,0.0006071645415907711,1.0,1
WD_MERGE_2018-02-05---2018-03-12_duration_35_days_cluster_362_A0_000772_A_001006_lat_04696_lon_00126_size_0284,INTE1813670A__20180106__20180218,INTE1813670A,2018-02-05,2018-03-12,2018-01-06,2018-02-18,1,0,0,0,1,30.0,22.0,52.0,52,14,2018-02-05,2018-03-12,1647,48,48,2018-01-06,2018-02-18,1,1,0.0006071645415907711,1.0,1
WD_MERGE_2018-02-05---2018-03-12_duration_35_days_cluster_362_A0_000772_A_001006_lat_04696_lon_00126_size_0284,INTE1907677A__20180115__20180215,INTE1907677A,2018-02-05,2018-03-12,2018-01-15,2018-02-15,1,0,0,0,1,21.0,25.0,46.0,46,11,2018-02-05,2018-03-12,1647,48,48,2018-01-15,2018-02-15,2,1,0.0006071645415907711,0.5,1
WD_MERGE_2019-12-30---2020-02-24_duration_56_days_cluster_370_A0_001092_A_001400_lat_04760_lon_00017_size_0374,INTE2010310A__20191221__20191223,INTE2010310A,2019-12-30,2020-02-24,2019-12-21,2019-12-23,1,0,0,0,1,9.0,63.0,72.0,72,0,2019-12-30,2020-02-24,1675,44,44,2019-12-21,2019-12-23,1,1,0.0005970149253731343,1.0,1
WD_MERGE_2024-01-01---2024-02-05_duration_35_days_cluster_333_A0_001861_A_002025_lat_04966_lon_00582_size_0555,IOME2415152A__20240103__20240103,IOME2415152A,2024-01-01,2024-02-05,2024-01-03,2024-01-03,1,0,0,0,1,2.0,33.0,35.0,35,1,2024-01-01,2024-02-05,1975,45,45,2024-01-03,2024-01-03,1,1,0.0005063291139240507,1.0,1
WD_MERGE_2024-01-01---2024-02-05_duration_35_days_cluster_333_A0_001861_A_002025_lat_04966_lon_00582_size_0555,IOME2411920A__20240210__20240211,IOME2411920A,2024-01-01,2024-02-05,2024-02-10,2024-02-11,1,0,0,0,1,40.0,6.0,46.0,46,0,2024-01-01,2024-02-05,1975,45,45,2024-02-10,2024-02-11,3,1,0.0005063291139240507,0.3333333333333333,1
WD_MERGE_2024-01-01---2024-02-05_duration_35_days_cluster_333_A0_001861_A_002025_lat_04966_lon_00582_size_0555,IOME2407754A__20240102__20240103,IOME2407754A,2024-01-01,2024-02-05,2024-01-02,2024-01-03,1,0,0,0,1,1.0,33.0,34.0,34,2,2024-01-01,2024-02-05,1975,45,45,2024-01-02,2024-01-03,5,2,0.0005063291139240507,0.2,1
WD_MERGE_2024-01-01---2024-02-05_duration_35_days_cluster_333_A0_001861_A_002025_lat_04966_lon_00582_size_0555,IOME2407754A__20240102__20240104,IOME2407754A,2024-01-01,2024-02-05,2024-01-02,2024-01-04,1,0,0,0,1,1.0,32.0,33.0,33,3,2024-01-01,2024-02-05,1975,45,45,2024-01-02,2024-01-04,15,3,0.0005063291139240507,0.06666666666666667,1
WD_MERGE_2019-11-25---2020-01-06_duration_42_days_cluster_354_A0_001418_A_001778_lat_04942_lon_-0006_size_0345,INTE2010310A__20191219__20191221,INTE2010310A,2019-11-25,2020-01-06,2019-12-19,2019-12-21,1,0,0,0,1,24.0,16.0,40.0,40,3,2019-11-25,2020-01-06,2059,49,49,2019-12-19,2019-12-21,2,2,0.00048567265662943174,0.5,1
WD_MERGE_2019-11-25---2020-01-06_duration_42_days_cluster_354_A0_001418_A_001778_lat_04942_lon_-0006_size_0345,INTE2010310A__20191219__20191220,INTE2010310A,2019-11-25,2020-01-06,2019-12-19,2019-12-20,1,0,0,0,1,24.0,17.0,41.0,41,2,2019-11-25,2020-01-06,2059,49,49,2019-12-19,2019-12-20,2,2,0.00048567265662943174,0.5,1
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2403657A__20231028__20231104,IOME2403657A,2023-10-09,2023-11-27,2023-10-28,2023-11-04,1,0,0,0,1,19.0,23.0,42.0,42,8,2023-10-09,2023-11-27,2204,53,53,2023-10-28,2023-11-04,1,1,0.00045372050816696913,1.0,1
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2333648A__20231114__20231116,IOME2333648A,2023-10-09,2023-11-27,2023-11-14,2023-11-16,1,0,0,0,1,36.0,11.0,47.0,47,3,2023-10-09,2023-11-27,2204,53,53,2023-11-14,2023-11-16,2,2,0.00045372050816696913,0.5,1
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2410378A__20231028__20231030,IOME2410378A,2023-10-09,2023-11-27,2023-10-28,2023-10-30,1,0,0,0,1,19.0,28.0,47.0,47,3,2023-10-09,2023-11-27,2204,53,53,2023-10-28,2023-10-30,2,2,0.00045372050816696913,0.5,1
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2400974A__20231102__20231124,IOME2400974A,2023-10-09,2023-11-27,2023-11-02,2023-11-24,1,0,0,0,1,24.0,3.0,27.0,27,23,2023-10-09,2023-11-27,2204,53,53,2023-11-02,2023-11-24,3,1,0.00045372050816696913,0.3333333333333333,1
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2333648A__20231113__20231114,IOME2333648A,2023-10-09,2023-11-27,2023-11-13,2023-11-14,1,0,0,0,1,35.0,13.0,48.0,48,2,2023-10-09,2023-11-27,2204,53,53,2023-11-13,2023-11-14,3,1,0.00045372050816696913,0.3333333333333333,1
WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346,IOME2403657A__20231113__20231114,IOME2403657A,2023-10-09,2023-11-27,2023-11-13,2023-11-14,1,0,0,0,1,35.0,13.0,48.0,48,2,2023-10-09,2023-11-27,2204,53,53,2023-11-13,2023-11-14,6,3,0.00045372050816696913,0.16666666666666666,1
WD_MERGE_2018-01-01---2018-01-29_duration_28_days_cluster_351_A0_002080_A_002749_lat_04958_lon_00796_size_0325,INTE1808306A__20180104__20180108,INTE1808306A,2018-01-01,2018-01-29,2018-01-04,2018-01-08,1,0,0,0,1,3.0,21.0,24.0,24,5,2018-01-01,2018-01-29,2327,31,31,2018-01-04,2018-01-08,1,1,0.0004297378599054577,1.0,1
WD_MERGE_2018-01-01---2018-01-29_duration_28_days_cluster_351_A0_002080_A_002749_lat_04958_lon_00796_size_0325,INTE1810998A__20180122__20180126,INTE1810998A,2018-01-01,2018-01-29,2018-01-22,2018-01-26,1,0,0,0,1,21.0,3.0,24.0,24,5,2018-01-01,2018-01-29,2327,31,31,2018-01-22,2018-01-26,1,1,0.0004297378599054577,1.0,1
WD_MERGE_2018-01-01---2018-01-29_duration_28_days_cluster_351_A0_002080_A_002749_lat_04958_lon_00796_size_0325,INTE1808306A__20180106__20180109,INTE1808306A,2018-01-01,2018-01-29,2018-01-06,2018-01-09,1,0,0,0,1,5.0,20.0,25.0,25,4,2018-01-01,2018-01-29,2327,31,31,2018-01-06,2018-01-09,1,1,0.0004297378599054577,1.0,1
WD_MERGE_2018-01-01---2018-01-29_duration_28_days_cluster_351_A0_002080_A_002749_lat_04958_lon_00796_size_0325,INTE1808306A__20180102__20180104,INTE1808306A,2018-01-01,2018-01-29,2018-01-02,2018-01-04,1,0,0,0,1,1.0,25.0,26.0,26,3,2018-01-01,2018-01-29,2327,31,31,2018-01-02,2018-01-04,1,1,0.0004297378599054577,1.0,1
WD_MERGE_2018-01-01---2018-01-29_duration_28_days_cluster_351_A0_002080_A_002749_lat_04958_lon_00796_size_0325,INTE1813670A__20180122__20180124,INTE1813670A,2018-01-01,2018-01-29,2018-01-22,2018-01-24,1,0,0,0,1,21.0,5.0,26.0,26,3,2018-01-01,2018-01-29,2327,31,31,2018-01-22,2018-01-24,1,1,0.0004297378599054577,1.0,1
WD_MERGE_2018-01-01---2018-01-29_duration_28_days_cluster_351_A0_002080_A_002749_lat_04958_lon_00796_size_0325,INTE1831446A__20180122__20180124,INTE1831446A,2018-01-01,2018-01-29,2018-01-22,2018-01-24,1,0,0,0,1,21.0,5.0,26.0,26,3,2018-01-01,2018-01-29,2327,31,31,2018-01-22,2018-01-24,1,1,0.0004297378599054577,1.0,1
WD_MERGE_2018-01-01---2018-01-29_duration_28_days_cluster_351_A0_002080_A_002749_lat_04958_lon_00796_size_0325,INTE1831446A__20180126__20180128,INTE1831446A,2018-01-01,2018-01-29,2018-01-26,2018-01-28,1,0,0,0,1,25.0,1.0,26.0,26,3,2018-01-01,2018-01-29,2327,31,31,2018-01-26,2018-01-28,1,1,0.0004297378599054577,1.0,1
WD_MERGE_2018-01-01---2018-01-29_duration_28_days_cluster_351_A0_002080_A_002749_lat_04958_lon_00796_size_0325,INTE1810998A__20180103__20180104,INTE1810998A,2018-01-01,2018-01-29,2018-01-03,2018-01-04,1,0,0,0,1,2.0,25.0,27.0,27,2,2018-01-01,2018-01-29,2327,31,31,2018-01-03,2018-01-04,1,1,0.0004297378599054577,1.0,1
WD_MERGE_2018-01-01---2018-01-29_duration_28_days_cluster_351_A0_002080_A_002749_lat_04958_lon_00796_size_0325,INTE1810998A__20180104__20180105,INTE1810998A,2018-01-01,2018-01-29,2018-01-04,2018-01-05,1,0,0,0,1,3.0,24.0,27.0,27,2,2018-01-01,2018-01-29,2327,31,31,2018-01-04,2018-01-05,1,1,0.0004297378599054577,1.0,1
WD_MERGE_2018-01-01---2018-01-29_duration_28_days_cluster_351_A0_002080_A_002749_lat_04958_lon_00796_size_0325,INTE1810998A__20180124__20180125,INTE1810998A,2018-01-01,2018-01-29,2018-01-24,2018-01-25,1,0,0,0,1,23.0,4.0,27.0,27,2,2018-01-01,2018-01-29,2327,31,31,2018-01-24,2018-01-25,1,1,0.0004297378599054577,1.0,1
WD_MERGE_2018-01-01---2018-01-29_duration_28_days_cluster_351_A0_002080_A_002749_lat_04958_lon_00796_size_0325,INTE1824833A__20180125__20180126,INTE1824833A,2018-01-01,2018-01-29,2018-01-25,2018-01-26,1,0,0,0,1,24.0,3.0,27.0,27,2,2018-01-01,2018-01-29,2327,31,31,2018-01-25,2018-01-26,1,1,0.0004297378599054577,1.0,1
WD_MERGE_2018-01-01---2018-01-29_duration_28_days_cluster_351_A0_002080_A_002749_lat_04958_lon_00796_size_0325,INTE1804348A__20180105__20180105,INTE1804348A,2018-01-01,2018-01-29,2018-01-05,2018-01-05,1,0,0,0,1,4.0,24.0,28.0,28,1,2018-01-01,2018-01-29,2327,31,31,2018-01-05,2018-01-05,1,1,0.0004297378599054577,1.0,1
WD_MERGE_2018-01-01---2018-01-29_duration_28_days_cluster_351_A0_002080_A_002749_lat_04958_lon_00796_size_0325,INTE1810998A__20180118__20180118,INTE1810998A,2018-01-01,2018-01-29,2018-01-18,2018-01-18,1,0,0,0,1,17.0,11.0,28.0,28,1,2018-01-01,2018-01-29,2327,31,31,2018-01-18,2018-01-18,1,1,0.0004297378599054577,1.0,1
WD_MERGE_2018-01-01---2018-01-29_duration_28_days_cluster_351_A0_002080_A_002749_lat_04958_lon_00796_size_0325,INTE1810998A__20180122__20180122,INTE1810998A,2018-01-01,2018-01-29,2018-01-22,2018-01-22,1,0,0,0,1,21.0,7.0,28.0,28,1,2018-01-01,2018-01-29,2327,31,31,2018-01-22,2018-01-22,1,1,0.0004297378599054577,1.0,1
WD_MERGE_2018-01-01---2018-01-29_duration_28_days_cluster_351_A0_002080_A_002749_lat_04958_lon_00796_size_0325,INTE1820387A__20180128__20180128,INTE1820387A,2018-01-01,2018-01-29,2018-01-28,2018-01-28,1,0,0,0,1,27.0,1.0,28.0,28,1,2018-01-01,2018-01-29,2327,31,31,2018-01-28,2018-01-28,1,1,0.0004297378599054577,1.0,1
WD_MERGE_2018-01-01---2018-01-29_duration_28_days_cluster_351_A0_002080_A_002749_lat_04958_lon_00796_size_0325,INTE1928835A__20180124__20180206,INTE1928835A,2018-01-01,2018-01-29,2018-01-24,2018-02-06,1,0,0,0,1,23.0,8.0,31.0,31,6,2018-01-01,2018-01-29,2327,31,31,2018-01-24,2018-02-06,1,1,0.0004297378599054577,1.0,1
WD_MERGE_2018-01-01---2018-01-29_duration_28_days_cluster_351_A0_002080_A_002749_lat_04958_lon_00796_size_0325,INTE1806551A__20180104__20180105,INTE1806551A,2018-01-01,2018-01-29,2018-01-04,2018-01-05,1,0,0,0,1,3.0,24.0,27.0,27,2,2018-01-01,2018-01-29,2327,31,31,2018-01-04,2018-01-05,4,3,0.0004297378599054577,0.25,1
WD_MERGE_2020-02-24---2020-04-06_duration_35_days_cluster_380_A0_001946_A_002487_lat_04916_lon_00184_size_0350,INTE2104714A__20200305__20200307,INTE2104714A,2020-02-24,2020-04-06,2020-03-05,2020-03-07,1,0,0,0,1,10.0,30.0,40.0,40,3,2020-02-24,2020-04-06,2994,57,57,2020-03-05,2020-03-07,1,1,0.00033400133600534405,1.0,1
WD_MERGE_2020-02-24---2020-04-06_duration_35_days_cluster_380_A0_001946_A_002487_lat_04916_lon_00184_size_0350,INTE2010310A__20200311__20200313,INTE2010310A,2020-02-24,2020-04-06,2020-03-11,2020-03-13,1,0,0,0,1,16.0,24.0,40.0,40,3,2020-02-24,2020-04-06,2994,57,57,2020-03-11,2020-03-13,3,1,0.00033400133600534405,0.3333333333333333,1
WD_MERGE_2021-01-11---2021-02-15_duration_35_days_cluster_351_A0_002339_A_003019_lat_04904_lon_00226_size_0328,INTE2121339A__20210203__20210216,INTE2121339A,2021-01-11,2021-02-15,2021-02-03,2021-02-16,1,0,0,0,1,23.0,1.0,24.0,24,13,2021-01-11,2021-02-15,3259,56,56,2021-02-03,2021-02-16,1,1,0.0003068425897514575,1.0,1
WD_MERGE_2021-01-11---2021-02-15_duration_35_days_cluster_351_A0_002339_A_003019_lat_04904_lon_00226_size_0328,IOME2411920A__20210201__20210207,IOME2411920A,2021-01-11,2021-02-15,2021-02-01,2021-02-07,1,0,0,0,1,21.0,8.0,29.0,29,7,2021-01-11,2021-02-15,3259,56,56,2021-02-01,2021-02-07,1,1,0.0003068425897514575,1.0,1
WD_MERGE_2021-01-11---2021-02-15_duration_35_days_cluster_351_A0_002339_A_003019_lat_04904_lon_00226_size_0328,IOME2411920A__20210202__20210208,IOME2411920A,2021-01-11,2021-02-15,2021-02-02,2021-02-08,1,0,0,0,1,22.0,7.0,29.0,29,7,2021-01-11,2021-02-15,3259,56,56,2021-02-02,2021-02-08,1,1,0.0003068425897514575,1.0,1
WD_MERGE_2021-01-11---2021-02-15_duration_35_days_cluster_351_A0_002339_A_003019_lat_04904_lon_00226_size_0328,INTE2112076A__20210201__20210203,INTE2112076A,2021-01-11,2021-02-15,2021-02-01,2021-02-03,1,0,0,0,1,21.0,12.0,33.0,33,3,2021-01-11,2021-02-15,3259,56,56,2021-02-01,2021-02-03,1,1,0.0003068425897514575,1.0,1
WD_MERGE_2021-01-11---2021-02-15_duration_35_days_cluster_351_A0_002339_A_003019_lat_04904_lon_00226_size_0328,INTE2118484A__20210121__20210122,INTE2118484A,2021-01-11,2021-02-15,2021-01-21,2021-01-22,1,0,0,0,1,10.0,24.0,34.0,34,2,2021-01-11,2021-02-15,3259,56,56,2021-01-21,2021-01-22,1,1,0.0003068425897514575,1.0,1
WD_MERGE_2021-01-11---2021-02-15_duration_35_days_cluster_351_A0_002339_A_003019_lat_04904_lon_00226_size_0328,IOME2411920A__20210201__20210202,IOME2411920A,2021-01-11,2021-02-15,2021-02-01,2021-02-02,1,0,0,0,1,21.0,13.0,34.0,34,2,2021-01-11,2021-02-15,3259,56,56,2021-02-01,2021-02-02,1,1,0.0003068425897514575,1.0,1
WD_MERGE_2021-01-11---2021-02-15_duration_35_days_cluster_351_A0_002339_A_003019_lat_04904_lon_00226_size_0328,INTE2112076A__20210122__20210122,INTE2112076A,2021-01-11,2021-02-15,2021-01-22,2021-01-22,1,0,0,0,1,11.0,24.0,35.0,35,1,2021-01-11,2021-02-15,3259,56,56,2021-01-22,2021-01-22,1,1,0.0003068425897514575,1.0,1
WD_MERGE_2021-01-11---2021-02-15_duration_35_days_cluster_351_A0_002339_A_003019_lat_04904_lon_00226_size_0328,IOME2411920A__20210201__20210210,IOME2411920A,2021-01-11,2021-02-15,2021-02-01,2021-02-10,1,0,0,0,1,21.0,5.0,26.0,26,10,2021-01-11,2021-02-15,3259,56,56,2021-02-01,2021-02-10,2,1,0.0003068425897514575,0.5,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,INTE2424582A__20240328__20240331,INTE2424582A,2024-03-25,2024-05-27,2024-03-28,2024-03-31,1,0,0,0,1,3.0,57.0,60.0,60,4,2024-03-25,2024-05-27,3290,69,69,2024-03-28,2024-03-31,1,1,0.00030395136778115504,1.0,1
WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436,INTE2430293A__20240329__20240401,INTE2430293A,2024-03-25,2024-05-27,2024-03-29,2024-04-01,1,0,0,0,1,4.0,56.0,60.0,60,4,2024-03-25,2024-05-27,3290,69,69,2024-03-29,2024-04-01,1,1,0.00030395136778115504,1.0,1
