event_id,raster_file,raster_path,source_year_folder,start_date,end_date,duration_days,flood_id,gfm_extent_km2,enhanced_extent_km2,centroid_lat_cents,centroid_lon_cents,spatial_spread_units,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,max_depth_cm,flooded_pixels,flooded_area_m2,n_lau
WD_MERGE_2019-01-21---2019-02-11_duration_21_days_cluster_026_A0_000107_A_000135_lat_03926_lon_-0446_size_0406,WD_MERGE_2019-01-21---2019-02-11_duration_21_days_cluster_026_A0_000107_A_000135_lat_03926_lon_-0446_size_0406.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-11_duration_21_days_cluster_026_A0_000107_A_000135_lat_03926_lon_-0446_size_0406.tif,2019,2019-01-21,2019-02-11,21,26,107,135,3926,-446,406,PT,Portugal,PT1,Continente,PT1B,Península de Setúbal,PT1B0,Península de Setúbal,257.0,1859,743600.0,12
WD_MERGE_2019-01-21---2019-02-11_duration_21_days_cluster_026_A0_000107_A_000135_lat_03926_lon_-0446_size_0406,WD_MERGE_2019-01-21---2019-02-11_duration_21_days_cluster_026_A0_000107_A_000135_lat_03926_lon_-0446_size_0406.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-11_duration_21_days_cluster_026_A0_000107_A_000135_lat_03926_lon_-0446_size_0406.tif,2019,2019-01-21,2019-02-11,21,26,107,135,3926,-446,406,PT,Portugal,PT1,Continente,PT1C,Alentejo,PT1C1,Alentejo Litoral,738.0,12135,4854000.0,6
WD_MERGE_2019-01-21---2019-02-11_duration_21_days_cluster_026_A0_000107_A_000135_lat_03926_lon_-0446_size_0406,WD_MERGE_2019-01-21---2019-02-11_duration_21_days_cluster_026_A0_000107_A_000135_lat_03926_lon_-0446_size_0406.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-11_duration_21_days_cluster_026_A0_000107_A_000135_lat_03926_lon_-0446_size_0406.tif,2019,2019-01-21,2019-02-11,21,26,107,135,3926,-446,406,PT,Portugal,PT1,Continente,PT1C,Alentejo,PT1C2,Baixo Alentejo,263.0,123,49200.0,2
WD_MERGE_2019-01-21---2019-02-11_duration_21_days_cluster_026_A0_000107_A_000135_lat_03926_lon_-0446_size_0406,WD_MERGE_2019-01-21---2019-02-11_duration_21_days_cluster_026_A0_000107_A_000135_lat_03926_lon_-0446_size_0406.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-11_duration_21_days_cluster_026_A0_000107_A_000135_lat_03926_lon_-0446_size_0406.tif,2019,2019-01-21,2019-02-11,21,26,107,135,3926,-446,406,PT,Portugal,PT1,Continente,PT1C,Alentejo,PT1C4,Alentejo Central,266.0,163,65200.0,1
WD_MERGE_2019-01-21---2019-02-11_duration_21_days_cluster_026_A0_000107_A_000135_lat_03926_lon_-0446_size_0406,WD_MERGE_2019-01-21---2019-02-11_duration_21_days_cluster_026_A0_000107_A_000135_lat_03926_lon_-0446_size_0406.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-11_duration_21_days_cluster_026_A0_000107_A_000135_lat_03926_lon_-0446_size_0406.tif,2019,2019-01-21,2019-02-11,21,26,107,135,3926,-446,406,PT,Portugal,PT1,Continente,PT1D,Oeste e Vale do Tejo,PT1D3,Lezíria do Tejo,142.0,3013,1205200.0,7
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,BE,Belgique/België,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,BE211,Arr. Antwerpen,32.0,342,136800.0,1
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,BE,Belgique/België,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,BE212,Arr. Mechelen,64.0,257,102800.0,1
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,BE,Belgique/België,BE2,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,BE232,Arr. Dendermonde,24.0,124,49600.0,1
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,BE,Belgique/België,BE3,Région wallonne,BE34,Prov. Luxembourg (BE),BE344,Arr. Neufchâteau,517.0,83,33200.0,1
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,BE,Belgique/België,BE3,Région wallonne,BE34,Prov. Luxembourg (BE),BE345,Arr. Virton,235.0,6062,2424800.0,5
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,BE,Belgique/België,BE3,Région wallonne,BE35,Prov. Namur,BE351,Arr. Dinant,21.0,76,30400.0,1
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,BE,Belgique/België,BE3,Région wallonne,BE35,Prov. Namur,BE353,Arr. Philippeville,54.0,309,123600.0,1
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE4,Brandenburg,DE40,Brandenburg,DE401,"Brandenburg an der Havel, Kreisfreie Stadt",52.0,1210,484000.0,1
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE4,Brandenburg,DE40,Brandenburg,DE408,Havelland,76.0,10189,4075600.0,8
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE4,Brandenburg,DE40,Brandenburg,DE40A,Oberhavel,23.0,503,201200.0,1
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE4,Brandenburg,DE40,Brandenburg,DE40D,Ostprignitz-Ruppin,19.0,450,180000.0,1
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE4,Brandenburg,DE40,Brandenburg,DE40E,Potsdam-Mittelmark,48.0,3313,1325200.0,2
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE4,Brandenburg,DE40,Brandenburg,DE40F,Prignitz,169.0,365,146000.0,2
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE5,Bremen,DE50,Bremen,DE501,"Bremen, Kreisfreie Stadt",61.0,3283,1313200.0,1
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE8,Mecklenburg-Vorpommern,DE80,Mecklenburg-Vorpommern,DE80L,Vorpommern-Rügen,34.0,11,4400.0,1
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE8,Mecklenburg-Vorpommern,DE80,Mecklenburg-Vorpommern,DE80O,Ludwigslust-Parchim,45.0,108,43200.0,1
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE9,Niedersachsen,DE92,Hannover,DE922,Diepholz,20.0,779,311600.0,4
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE9,Niedersachsen,DE93,Lüneburg,DE936,Osterholz,41.0,253,101200.0,1
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE9,Niedersachsen,DE93,Lüneburg,DE937,Rotenburg (Wümme),48.0,1395,558000.0,2
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE9,Niedersachsen,DE93,Lüneburg,DE93B,Verden,27.0,1051,420400.0,1
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE9,Niedersachsen,DE94,Weser-Ems,DE945,"Wilhelmshaven, Kreisfreie Stadt",10.0,1,400.0,1
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE9,Niedersachsen,DE94,Weser-Ems,DE947,Aurich,37.0,600,240000.0,1
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE9,Niedersachsen,DE94,Weser-Ems,DE948,Cloppenburg,70.0,824,329600.0,2
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE9,Niedersachsen,DE94,Weser-Ems,DE949,Emsland,30.0,1193,477200.0,2
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE9,Niedersachsen,DE94,Weser-Ems,DE94B,Grafschaft Bentheim,47.0,441,176400.0,1
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE9,Niedersachsen,DE94,Weser-Ems,DE94C,Leer,37.0,1710,684000.0,2
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE9,Niedersachsen,DE94,Weser-Ems,DE94E,"Osnabrück, Landkreis",28.0,352,140800.0,3
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE9,Niedersachsen,DE94,Weser-Ems,DE94F,Vechta,59.0,301,120400.0,2
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DE9,Niedersachsen,DE94,Weser-Ems,DE94G,Wesermarsch,35.0,108,43200.0,2
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DEA,Nordrhein-Westfalen,DEA1,Düsseldorf,DEA12,"Duisburg, Kreisfreie Stadt",224.0,592,236800.0,1
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DEA,Nordrhein-Westfalen,DEA1,Düsseldorf,DEA1B,Kleve,142.0,425,170000.0,3
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DEA,Nordrhein-Westfalen,DEA1,Düsseldorf,DEA1F,Wesel,261.0,727,290800.0,4
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DEE,Sachsen-Anhalt,DEE0,Sachsen-Anhalt,DEE06,Jerichower Land,81.0,948,379200.0,2
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DE,Deutschland,DEE,Sachsen-Anhalt,DEE0,Sachsen-Anhalt,DEE0D,Stendal,207.0,5187,2074800.0,4
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,DK,Danmark,DK0,Danmark,DK02,Sjælland,DK022,Vest- og Sydsjælland,28.0,212,84800.0,2
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,FR,France,FRB,Centre — Val de Loire,FRB0,Centre — Val de Loire,FRB02,Eure-et-Loir,196.0,544,217600.0,6
WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162,WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,2019,2019-01-21,2019-02-25,28,27,234,293,4921,44,162,FR,France,FRB,Centre — Val de Loire,FRB0,Centre — Val de Loire,FRB05,Loir-et-Cher,320.0,2419,967600.0,7
