event_id,raster_file,raster_path,source_year_folder,start_date,end_date,duration_days,flood_id,gfm_extent_km2,enhanced_extent_km2,centroid_lat_cents,centroid_lon_cents,spatial_spread_units,nuts0_code,nuts0_name,nuts1_code,nuts1_name,max_depth_cm,flooded_pixels,flooded_area_m2,n_lau
WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215,WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,2021,2021-02-15,2021-03-15,28,358,540,747,4617,1923,215,DE,Deutschland,DE2,Bayern,900.0,6078,2431200.0,43
WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215,WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,2021,2021-02-15,2021-03-15,28,358,540,747,4617,1923,215,HR,Hrvatska,HR0,Hrvatska,837.0,341101,136440400.0,47
WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215,WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,2021,2021-02-15,2021-03-15,28,358,540,747,4617,1923,215,HU,Magyarország,HU1,Közép-Magyarország,340.0,16723,6689200.0,34
WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215,WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,2021,2021-02-15,2021-03-15,28,358,540,747,4617,1923,215,HU,Magyarország,HU2,Dunántúl,887.0,9574,3829600.0,38
WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215,WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,2021,2021-02-15,2021-03-15,28,358,540,747,4617,1923,215,HU,Magyarország,HU3,Alföld és Észak,1269.0,799112,319644800.0,357
WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215,WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,2021,2021-02-15,2021-03-15,28,358,540,747,4617,1923,215,IT,Italia,ITF,Sud,767.0,3924,1569600.0,6
WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215,WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,2021,2021-02-15,2021-03-15,28,358,540,747,4617,1923,215,IT,Italia,ITH,Nord-Est,2739.0,6406,2562400.0,9
WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215,WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,2021,2021-02-15,2021-03-15,28,358,540,747,4617,1923,215,PL,Polska,PL2,Makroregion południowy,1368.0,6856,2742400.0,9
WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215,WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,2021,2021-02-15,2021-03-15,28,358,540,747,4617,1923,215,PL,Polska,PL4,Makroregion północno-zachodni,738.0,27834,11133600.0,27
WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215,WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,2021,2021-02-15,2021-03-15,28,358,540,747,4617,1923,215,PL,Polska,PL5,Makroregion południowo-zachodni,1036.0,16307,6522800.0,23
WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215,WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,2021,2021-02-15,2021-03-15,28,358,540,747,4617,1923,215,RO,România,RO1,Macroregiunea Unu,65.0,3649,1459600.0,7
WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215,WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,2021,2021-02-15,2021-03-15,28,358,540,747,4617,1923,215,RO,România,RO3,Macroregiunea Trei,208.0,2324,929600.0,9
WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215,WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,2021,2021-02-15,2021-03-15,28,358,540,747,4617,1923,215,RO,România,RO4,Macroregiunea Patru,221.0,10517,4206800.0,13
WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215,WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,2021,2021-02-15,2021-03-15,28,358,540,747,4617,1923,215,RS,Srbija/Сpбија,RS1,Србија - север ,3243.0,171146,68458400.0,31
WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215,WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,2021,2021-02-15,2021-03-15,28,358,540,747,4617,1923,215,RS,Srbija/Сpбија,RS2,Србија - југ ,364.0,2363,945200.0,2
WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215,WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,2021,2021-02-15,2021-03-15,28,358,540,747,4617,1923,215,SK,Slovensko,SK0,Slovensko,1232.0,87804,35121600.0,120
WD_MERGE_2021-02-22---2021-03-01_duration_7_days_cluster_047_A0_000006_A_000009_lat_06368_lon_-2037_size_0018,WD_MERGE_2021-02-22---2021-03-01_duration_7_days_cluster_047_A0_000006_A_000009_lat_06368_lon_-2037_size_0018.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-01_duration_7_days_cluster_047_A0_000006_A_000009_lat_06368_lon_-2037_size_0018.tif,2021,2021-02-22,2021-03-01,7,47,6,9,6368,-2037,18,IS,Ísland,IS0,Ísland,1620.0,24271,9708400.0,7
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,DE,Deutschland,DE4,Brandenburg,4943.0,192949,77179600.0,97
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,DE,Deutschland,DE5,Bremen,210.0,13636,5454400.0,2
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,DE,Deutschland,DE6,Hamburg,14.0,18,7200.0,1
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,DE,Deutschland,DE8,Mecklenburg-Vorpommern,789.0,123370,49348000.0,105
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,DE,Deutschland,DE9,Niedersachsen,734.0,71021,28408400.0,69
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,DE,Deutschland,DED,Sachsen,684.0,5541,2216400.0,7
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,DE,Deutschland,DEE,Sachsen-Anhalt,756.0,90740,36296000.0,31
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,DE,Deutschland,DEF,Schleswig-Holstein,251.0,20065,8026000.0,59
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,DK,Danmark,DK0,Danmark,1117.0,19311,7724400.0,16
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,EE,Eesti,EE0,Eesti,199.0,9669,3867600.0,4
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,FI,Suomi/Finland,FI1,Manner-Suomi,536.0,56239,22495600.0,5
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,HU,Magyarország,HU3,Alföld és Észak,215.0,9961,3984400.0,22
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,LT,Lietuva,LT0,Lietuva,715.0,220278,88111200.0,29
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,LV,Latvija,LV0,Latvija,416.0,66285,26514000.0,21
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,PL,Polska,PL2,Makroregion południowy,244.0,1328,531200.0,7
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,PL,Polska,PL4,Makroregion północno-zachodni,4007.0,190160,76064000.0,111
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,PL,Polska,PL5,Makroregion południowo-zachodni,1036.0,17546,7018400.0,31
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,PL,Polska,PL6,Makroregion północny,468.0,37495,14998000.0,98
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,PL,Polska,PL7,Makroregion centralny,2029.0,79742,31896800.0,52
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,PL,Polska,PL8,Makroregion wschodni,816.0,281466,112586400.0,124
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,PL,Polska,PL9,Makroregion województwo mazowieckie,576.0,199051,79620400.0,116
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,RO,România,RO1,Macroregiunea Unu,221.0,24838,9935200.0,24
WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395,WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,2021,2021-02-22,2021-03-22,28,359,1309,1902,5400,2389,395,SK,Slovensko,SK0,Slovensko,78.0,682,272800.0,6
WD_MERGE_2021-02-22---2021-03-29_duration_35_days_cluster_360_A0_004984_A_009010_lat_06584_lon_02856_size_0268,WD_MERGE_2021-02-22---2021-03-29_duration_35_days_cluster_360_A0_004984_A_009010_lat_06584_lon_02856_size_0268.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-29_duration_35_days_cluster_360_A0_004984_A_009010_lat_06584_lon_02856_size_0268.tif,2021,2021-02-22,2021-03-29,35,360,4984,9010,6584,2856,268,EE,Eesti,EE0,Eesti,205.0,54933,21973200.0,22
WD_MERGE_2021-02-22---2021-03-29_duration_35_days_cluster_360_A0_004984_A_009010_lat_06584_lon_02856_size_0268,WD_MERGE_2021-02-22---2021-03-29_duration_35_days_cluster_360_A0_004984_A_009010_lat_06584_lon_02856_size_0268.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-29_duration_35_days_cluster_360_A0_004984_A_009010_lat_06584_lon_02856_size_0268.tif,2021,2021-02-22,2021-03-29,35,360,4984,9010,6584,2856,268,FI,Suomi/Finland,FI1,Manner-Suomi,7305.0,16347720,6539088000.0,127
WD_MERGE_2021-02-22---2021-03-29_duration_35_days_cluster_360_A0_004984_A_009010_lat_06584_lon_02856_size_0268,WD_MERGE_2021-02-22---2021-03-29_duration_35_days_cluster_360_A0_004984_A_009010_lat_06584_lon_02856_size_0268.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-29_duration_35_days_cluster_360_A0_004984_A_009010_lat_06584_lon_02856_size_0268.tif,2021,2021-02-22,2021-03-29,35,360,4984,9010,6584,2856,268,LT,Lietuva,LT0,Lietuva,206.0,6617,2646800.0,12
WD_MERGE_2021-02-22---2021-03-29_duration_35_days_cluster_360_A0_004984_A_009010_lat_06584_lon_02856_size_0268,WD_MERGE_2021-02-22---2021-03-29_duration_35_days_cluster_360_A0_004984_A_009010_lat_06584_lon_02856_size_0268.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-29_duration_35_days_cluster_360_A0_004984_A_009010_lat_06584_lon_02856_size_0268.tif,2021,2021-02-22,2021-03-29,35,360,4984,9010,6584,2856,268,LV,Latvija,LV0,Latvija,177.0,18779,7511600.0,19
WD_MERGE_2021-02-22---2021-03-29_duration_35_days_cluster_360_A0_004984_A_009010_lat_06584_lon_02856_size_0268,WD_MERGE_2021-02-22---2021-03-29_duration_35_days_cluster_360_A0_004984_A_009010_lat_06584_lon_02856_size_0268.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-29_duration_35_days_cluster_360_A0_004984_A_009010_lat_06584_lon_02856_size_0268.tif,2021,2021-02-22,2021-03-29,35,360,4984,9010,6584,2856,268,NO,Norge,NO0,Norge,53.0,738,295200.0,1
WD_MERGE_2021-02-22---2021-03-29_duration_35_days_cluster_360_A0_004984_A_009010_lat_06584_lon_02856_size_0268,WD_MERGE_2021-02-22---2021-03-29_duration_35_days_cluster_360_A0_004984_A_009010_lat_06584_lon_02856_size_0268.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2021\WD_MERGE_2021-02-22---2021-03-29_duration_35_days_cluster_360_A0_004984_A_009010_lat_06584_lon_02856_size_0268.tif,2021,2021-02-22,2021-03-29,35,360,4984,9010,6584,2856,268,SE,Sverige,SE1,Östra Sverige,526.0,28597,11438800.0,10
