event_id,raster_file,raster_path,source_year_folder,start_date,end_date,duration_days,flood_id,gfm_extent_km2,enhanced_extent_km2,centroid_lat_cents,centroid_lon_cents,spatial_spread_units,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,max_depth_cm,flooded_pixels,flooded_area_m2,n_lau
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,DE,Deutschland,DE9,Niedersachsen,DE93,Lüneburg,99.0,1927,770800.0,7
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,DE,Deutschland,DEE,Sachsen-Anhalt,DEE0,Sachsen-Anhalt,485.0,19115,7646000.0,26
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,DE,Deutschland,DEF,Schleswig-Holstein,DEF0,Schleswig-Holstein,404.0,3915,1566000.0,23
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,DK,Danmark,DK0,Danmark,DK01,Hovedstaden,151.0,33,13200.0,2
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,DK,Danmark,DK0,Danmark,DK02,Sjælland,253.0,6233,2493200.0,14
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,DK,Danmark,DK0,Danmark,DK03,Syddanmark,552.0,100651,40260400.0,20
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,DK,Danmark,DK0,Danmark,DK04,Midtjylland,483.0,50540,20216000.0,14
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,DK,Danmark,DK0,Danmark,DK05,Nordjylland,882.0,25883,10353200.0,7
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,EE,Eesti,EE0,Eesti,EE00,Eesti,381.0,118787,47514800.0,23
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,FI,Suomi/Finland,FI1,Manner-Suomi,FI19,Länsi-Suomi,10.0,1,400.0,1
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,NO,Norge,NO0,Norge,NO02,Innlandet,7436.0,87201,34880400.0,15
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,NO,Norge,NO0,Norge,NO06,Trøndelag/Trööndelage,2577.0,7299,2919600.0,2
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,NO,Norge,NO0,Norge,NO08,Oslo og Viken,663.0,35457,14182800.0,8
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,NO,Norge,NO0,Norge,NO09,Agder og Sør-Østlandet,1429.0,84497,33798800.0,11
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,NO,Norge,NO0,Norge,NO0A,Vestlandet,10793.0,90496,36198400.0,23
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,SE,Sverige,SE1,Östra Sverige,SE11,Stockholm,15.0,214,85600.0,1
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,SE,Sverige,SE1,Östra Sverige,SE12,Östra Mellansverige,534.0,42699,17079600.0,10
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,SE,Sverige,SE3,Norra Sverige,SE31,Norra Mellansverige,1656.0,58648,23459200.0,24
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,SE,Sverige,SE3,Norra Sverige,SE32,Mellersta Norrland,1219.0,2548,1019200.0,1
WD_MERGE_2019-10-07---2019-10-14_duration_7_days_cluster_257_A0_000009_A_000012_lat_05305_lon_01962_size_0007,WD_MERGE_2019-10-07---2019-10-14_duration_7_days_cluster_257_A0_000009_A_000012_lat_05305_lon_01962_size_0007.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-10-14_duration_7_days_cluster_257_A0_000009_A_000012_lat_05305_lon_01962_size_0007.tif,2019,2019-10-07,2019-10-14,7,257,9,12,5305,1962,7,PL,Polska,PL6,Makroregion północny,PL61,Kujawsko-pomorskie,251.0,14292,5716800.0,7
WD_MERGE_2019-10-07---2019-10-14_duration_7_days_cluster_257_A0_000009_A_000012_lat_05305_lon_01962_size_0007,WD_MERGE_2019-10-07---2019-10-14_duration_7_days_cluster_257_A0_000009_A_000012_lat_05305_lon_01962_size_0007.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-10-14_duration_7_days_cluster_257_A0_000009_A_000012_lat_05305_lon_01962_size_0007.tif,2019,2019-10-07,2019-10-14,7,257,9,12,5305,1962,7,PL,Polska,PL6,Makroregion północny,PL62,Warmińsko-mazurskie,215.0,414,165600.0,1
WD_MERGE_2019-10-07---2019-10-14_duration_7_days_cluster_257_A0_000009_A_000012_lat_05305_lon_01962_size_0007,WD_MERGE_2019-10-07---2019-10-14_duration_7_days_cluster_257_A0_000009_A_000012_lat_05305_lon_01962_size_0007.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-10-14_duration_7_days_cluster_257_A0_000009_A_000012_lat_05305_lon_01962_size_0007.tif,2019,2019-10-07,2019-10-14,7,257,9,12,5305,1962,7,PL,Polska,PL6,Makroregion północny,PL63,Pomorskie,31.0,164,65600.0,1
WD_MERGE_2019-10-07---2019-10-14_duration_7_days_cluster_257_A0_000009_A_000012_lat_05305_lon_01962_size_0007,WD_MERGE_2019-10-07---2019-10-14_duration_7_days_cluster_257_A0_000009_A_000012_lat_05305_lon_01962_size_0007.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-10-14_duration_7_days_cluster_257_A0_000009_A_000012_lat_05305_lon_01962_size_0007.tif,2019,2019-10-07,2019-10-14,7,257,9,12,5305,1962,7,PL,Polska,PL9,Makroregion województwo mazowieckie,PL92,Mazowiecki regionalny,68.0,16169,6467600.0,5
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,BE,Belgique/België,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,652.0,323,129200.0,1
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,BE,Belgique/België,BE2,Vlaams Gewest,BE25,Prov. West-Vlaanderen,352.0,2458,983200.0,4
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,ES,España,ES2,Noreste,ES24,Aragón,1503.0,407,162800.0,2
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,ES,España,ES4,Centro (ES),ES42,Castilla-La Mancha,310.0,13995,5598000.0,8
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,ES,España,ES5,Este,ES51,Cataluña,1575.0,170244,68097600.0,27
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,ES,España,ES5,Este,ES52,Comunitat Valenciana ,94.0,87040,34816000.0,12
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,FR,France,FRC,Bourgogne-Franche-Comté,FRC1,Bourgogne,210.0,3988,1595200.0,11
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,FR,France,FRC,Bourgogne-Franche-Comté,FRC2,Franche-Comté,389.0,2405,962000.0,12
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,FR,France,FRD,Normandie,FRD1,Basse-Normandie ,791.0,341084,136433600.0,178
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,FR,France,FRG,Pays de la Loire,FRG0,Pays de la Loire,1124.0,88172,35268800.0,70
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,FR,France,FRH,Bretagne,FRH0,Bretagne,925.0,26782,10712800.0,117
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,FR,France,FRI,Nouvelle-Aquitaine,FRI1,Aquitaine,150.0,22948,9179200.0,31
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,FR,France,FRI,Nouvelle-Aquitaine,FRI3,Poitou-Charentes,1700.0,175973,70389200.0,156
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,FR,France,FRJ,Occitanie,FRJ1,Languedoc-Roussillon,1126.0,62354,24941600.0,42
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,FR,France,FRK,Auvergne-Rhône-Alpes,FRK2,Rhône-Alpes,219.0,1003,401200.0,4
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,IE,Éire/Ireland,IE0,Ireland,IE04,Northern and Western,379.0,49280,19712000.0,12
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,IE,Éire/Ireland,IE0,Ireland,IE05,Southern,2088.0,72787,29114800.0,34
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,IE,Éire/Ireland,IE0,Ireland,IE06,Eastern and Midland,406.0,60404,24161600.0,29
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,NL,Nederland,NL3,West-Nederland,NL34,Zeeland,180.0,2287,914800.0,5
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,NL,Nederland,NL3,West-Nederland,NL36,Zuid-Holland,173.0,1733,693200.0,4
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,NL,Nederland,NL4,Zuid-Nederland,NL41,Noord-Brabant,31.0,403,161200.0,1
